TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.639961,0,0
2,3.766281,0,0
3,3.975153,0,0
4,3.980099,0,0
5,3.939749,0,0
6,3.895941,0,0
7,3.708241,0,0
8,3.728236,0,0
9,3.563884,0,0
10,3.479509,0,0
11,3.065152,1,0.09999999
12,2.595181,2,0.9399997
13,2.330129,4,1.449999
14,2.37486,4,2.513332
15,2.592386,4,3.349998
16,2.51659,6,3.749997
17,2.693945,7,4.589996
18,2.846398,7,5.574996
19,2.670456,8,6.291426
20,2.639321,8,7.311439
21,2.767236,8,8.331453
22,2.404535,9,6.616451
23,2.17935,12,4.630761
24,2.168107,12,5.630768
25,2.124284,11,3.993346
26,2.1427,13,4.455349
27,2.140174,14,4.726021
28,2.060651,17,4.926173
29,2.017024,18,5.724307
30,1.85048,18,6.72431
31,1.964759,19,7.075426
32,1.786574,20,7.355433
33,1.660288,21,7.927109
34,1.648216,22,8.598119
35,1.612271,22,9.59813
36,1.90194,19,13.85882
37,2.204703,17,13.64322
38,2.205038,17,14.64324
39,31.76532,18,14.17659
40,2.10545,18,15.19661
41,1.859488,19,15.10861
42,1.80337,20,15.33496
43,1.65523,21,11.12332
44,1.582175,22,11.64634
45,1.302582,24,12.2019
46,1.250132,24,13.24192
47,1.492324,19,15.91001
48,1.71083,14,31.08021
49,1.792978,14,44.7529
50,1.852705,13,7.603102
51,1.87492,13,8.62311
52,1.841234,14,9.255341
53,1.66892,15,9.538129
54,1.717913,15,10.60647
55,1.669955,17,10.39797
56,1.603396,17,11.41799
57,1.713024,17,12.438
58,2.298115,11,22.52414
59,2.58584,7,11.95092
60,2.56803,7,12.95094
61,2.513971,7,13.97096
62,2.42009,9,11.73862
63,2.507154,9,12.75864
64,2.497613,9,13.75865
65,2.497761,9,14.77867
66,2.49843,9,15.79869
67,2.434513,10,15.30419
68,2.36034,12,13.75351
69,2.821162,6,12.21347
70,2.903241,6,13.23349
71,2.790332,6,14.2535
72,2.772133,6,15.29352
73,2.493601,10,6.481324
74,2.413431,14,5.611269
75,2.331288,15,6.404607
76,2.205478,15,7.404613
77,1.980109,19,3.996477
78,1.789144,22,4.81267
79,1.715058,23,5.678387
80,2.197119,13,3.568146
81,2.085088,15,25.82544
82,2.10879,15,5.020888
83,2.097842,15,6.06089
84,1.995923,17,6.109499
85,1.992601,18,6.893341
86,1.882324,18,7.913354
87,1.731738,19,8.298367
88,1.700865,21,8.477268
89,1.567274,21,9.224674
90,1.516044,21,10.24969
91,1.739526,18,10.53901
92,1.656789,17,12.67453
93,1.67772,18,12.56104
94,1.604257,18,13.56106
95,1.681682,18,14.60108
96,1.561424,18,15.60109
97,1.427582,19,15.4871
98,1.336087,20,15.61283
99,1.272399,21,15.85588
100,1.27725,22,11.37643
101,1.318456,22,12.37644
102,2.036148,9,8.077578
103,2.304511,9,9.097584
104,2.383003,9,10.11759
105,2.283963,11,6.931734
106,2.286049,11,7.952571
107,2.178994,13,6.941718
108,2.337895,12,9.328967
109,2.166359,15,7.051392
110,1.890775,21,7.795444
111,1.740571,26,7.810656
112,1.938826,23,10.22402
113,2.258191,17,5.967628
114,2.183641,17,6.975045
115,2.169039,18,7.800312
116,2.064517,18,8.800321
117,1.982529,19,7.796314
118,10.75509,21,7.74139
119,2.056379,21,8.761405
120,1.942867,23,8.93712
121,1.799545,24,7.542852
122,1.760442,26,7.968906
123,1.917255,19,13.28152
124,1.815235,22,10.08882
125,1.956942,18,26.19642
126,1.971893,17,9.28174
127,2.132354,17,10.33266
128,1.942172,18,10.98843
129,1.917671,19,11.65074
130,1.844907,20,11.63975
131,1.89658,21,12.28031
132,1.750012,22,12.51742
133,1.715006,22,13.51744
134,1.898319,16,14.53943
135,1.849419,18,31.02435
136,1.758309,18,9.810748
137,1.833627,18,10.81076
138,1.629102,19,11.46744
139,1.508014,19,12.51936
140,1.668252,19,13.58794
141,1.546274,20,13.51564
142,1.63522,22,13.48266
143,1.606112,23,13.8817
144,1.577561,22,15.4513
145,1.823491,15,24.20227
146,2.082443,12,30.65687
147,2.197888,9,47.36841
148,2.184654,9,36.53489
149,2.310497,7,15.06683
150,2.165164,14,14.15031
151,2.162372,9,13.63515
152,2.117715,19,7.532843
153,1.979675,19,7.337323
154,1.897974,21,7.578401
155,1.69533,25,6.081306
156,2.238201,12,5.584034
157,2.175845,14,14.44419

