TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.661906,0,0
2,2.108212,0,0
3,3.468273,0,0
4,3.546762,0,0
5,3.44703,0,0
6,3.332833,0,0
7,3.211971,0,0
8,3.400875,0,0
9,3.515388,0,0
10,3.416227,0,0
11,3.336576,0,0
12,3.335858,0,0
13,3.076136,0,0
14,2.831041,1,1.02
15,2.691441,3,1.219999
16,2.686092,3,2.254998
17,2.802122,4,3.029998
18,2.580114,5,2.999998
19,2.673888,5,4.019997
20,2.498582,5,5.039996
21,2.121608,7,4.331664
22,1.79254,10,4.140001
23,1.617248,12,3.951076
24,1.473501,14,4.701952
25,1.890944,14,5.360624
26,2.059221,14,6.400629
27,1.968882,14,7.400633
28,1.979147,14,8.420639
29,1.95528,15,9.215041
30,1.974021,15,10.21505
31,2.073988,16,9.666168
32,2.000654,16,10.68618
33,2.011971,16,11.7062
34,1.851156,17,10.75621
35,1.777199,18,10.64344
36,2.135702,14,23.15191
37,2.017974,16,7.726187
38,2.056476,16,8.746198
39,2.03238,16,9.766208
40,2.053152,16,10.76622
41,2.018205,16,11.76623
42,2.106403,16,12.78624
43,2.140608,16,13.80625
44,1.957985,18,13.75681
45,1.776454,18,14.07782
46,1.546524,20,13.06516
47,1.642689,17,17.98036
48,2.014627,9,8.436493
49,1.991725,11,46.57101
50,1.766751,16,34.66478
51,1.690123,15,7.539129
52,18.21909,18,5.837452
53,1.649578,17,8.003276
54,1.623979,17,9.01662
55,1.625386,17,10.01663
56,1.592003,18,10.59231
57,1.596394,19,11.62098
58,2.186822,13,18.00906
59,2.193614,12,15.34134
60,2.253556,8,12.98945
61,2.171413,11,13.10789
62,2.271686,11,11.61788
63,2.528493,9,15.18183
64,2.208306,9,16.20185
65,2.580403,10,16.33353
66,2.583071,10,17.35355
67,2.516016,10,18.35357
68,2.455279,12,12.53406
69,2.665873,9,7.717577
70,2.59308,9,8.737586
71,2.472669,10,8.917861
72,2.423443,11,9.164081
73,2.159315,15,6.021716
74,10.99328,15,6.07672
75,2.233412,15,7.083391
76,2.175365,16,7.524508
77,1.993598,18,8.143403
78,1.816518,21,8.448409
79,6.268788,23,7.171172
80,2.117093,13,60.63975
81,1.948536,16,15.14662
82,2.244871,13,5.94001
83,2.223689,15,6.635018
84,2.256527,16,7.19836
85,2.291613,16,8.198371
86,2.181432,16,9.218382
87,2.126468,17,9.766175
88,1.853558,19,8.053713
89,1.72034,21,8.795069
90,1.629453,22,9.42458
91,1.661129,22,7.476713
92,1.564486,23,8.030055
93,1.483538,24,8.686572
94,1.297565,25,9.346025
95,1.283704,26,10.0817
96,1.387137,26,11.10172
97,1.312708,26,12.10173
98,1.281329,26,13.10175
99,1.226978,26,14.12176
100,1.151572,27,14.63889
101,1.053188,27,15.65891
102,1.769882,14,99.55569
103,2.004802,16,71.80985
104,1.971585,16,41.63311
105,2.010114,19,21.76625
106,1.753926,18,16.06951
107,1.836948,18,13.80237
108,2.030136,18,14.82238
109,1.826355,21,10.80306
110,1.6684,24,11.3624
111,1.705218,28,9.241687
112,1.608,26,11.16879
113,2.012029,16,8.474961
114,1.715209,25,12.16224
115,1.788193,22,25.33585
116,1.736344,24,16.98649
117,1.634061,26,8.300466
118,1.638262,24,10.05063
119,1.714484,24,11.05065
120,1.766825,25,11.78084
121,1.747555,25,12.80086
122,1.692557,25,13.80088
123,1.752532,23,12.69827
124,2.217138,14,54.70744
125,2.160692,16,9.667313
126,2.308802,16,10.66733
127,2.166396,17,11.45734
128,2.126347,18,12.07064
129,2.030783,18,13.07065
130,1.976624,18,14.11067
131,2.036142,18,15.11068
132,1.861936,20,12.27552
133,1.856711,21,12.92479
134,1.918359,20,10.65296
135,1.86608,20,11.66916
136,1.876375,20,12.71346
137,1.872827,20,13.76276
138,1.789767,21,13.95605
139,1.558415,22,14.22321
140,1.562161,22,15.26751
141,1.371581,24,15.38381
142,1.289836,26,15.92659
143,1.165233,27,16.12021
144,1.212255,27,17.13833
145,1.450284,21,27.86993
146,1.679776,15,10.62706
147,1.557719,23,16.87514
148,1.867388,17,8.704246
149,1.823359,17,9.726754
150,1.587611,24,10.4193
151,1.712045,19,10.65876
152,1.548992,23,11.01957
153,1.544838,24,9.939968
154,1.336617,31,10.1225
155,1.271967,32,10.69279
156,1.654127,24,20.0775
157,1.728805,20,10.96312

