TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.367805,0,0
2,2.226742,0,0
3,2.874705,0,0
4,3.049329,0,0
5,3.02985,0,0
6,3.085327,0,0
7,3.134441,0,0
8,3.040236,0,0
9,3.093292,0,0
10,3.093798,0,0
11,3.038117,0,0
12,3.131491,0,0
13,2.966872,0,0
14,2.841212,2,0.08999999
15,2.915582,3,1.025
16,2.739443,4,1.674999
17,2.710941,6,1.51111
18,2.37694,10,2.030832
19,2.376905,12,3.157331
20,2.537803,10,4.884885
21,2.300956,13,3.969775
22,2.052168,15,4.589013
23,1.874601,19,3.888889
24,1.556504,26,3.757526
25,1.478887,26,4.840838
26,1.746259,21,4.765867
27,1.615128,24,5.098664
28,1.418908,26,5.671167
29,1.293359,33,5.835655
30,1.145428,33,6.734571
31,1.082065,36,7.162151
32,1.055481,36,8.140301
33,1.007831,37,7.047053
34,0.9411085,38,7.831836
35,0.9160937,38,8.828665
36,1.095026,36,10.38254
37,1.542176,27,20.82668
38,1.607375,25,11.05792
39,1.483351,25,12.06642
40,1.431287,25,13.04224
41,1.424964,26,13.71433
42,1.449508,26,14.68405
43,1.394667,26,15.67316
44,1.357766,26,16.66227
45,1.349011,26,17.65139
46,1.336812,26,18.6405
47,1.681937,18,41.93421
48,2.094151,15,17.8206
49,4.878678,15,18.84062
50,2.006123,16,30.36069
51,1.964826,15,20.86067
52,2.024893,16,14.82713
53,2.011341,16,15.84715
54,1.991395,16,16.88716
55,1.892619,16,17.88717
56,1.812474,17,16.31715
57,1.706032,19,16.13717
58,2.16283,9,50.65414
59,2.57024,9,102.125
60,2.519265,8,9.85511
61,2.457733,10,10.42262
62,2.362984,11,10.7612
63,2.299061,14,8.132865
64,2.310163,14,10.40078
65,2.256027,14,11.42079
66,2.146975,16,8.583865
67,2.265687,17,9.332093
68,2.209877,17,10.3321
69,2.355841,14,33.52201
70,2.32085,14,6.813361
71,2.322387,14,7.81337
72,2.352218,14,8.833379
73,2.302861,15,9.330884
74,2.033675,17,6.495043
75,2.106611,18,7.124718
76,1.992456,18,8.144729
77,1.928028,18,9.144737
78,2.060149,19,9.715635

