TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.701246,0,0
2,2.540216,0,0
3,3.017463,0,0
4,2.89537,0,0
5,2.895917,0,0
6,3.20553,0,0
7,3.091772,0,0
8,3.194907,0,0
9,3.136226,0,0
10,3.208677,0,0
11,3.153776,0,0
12,2.976145,1,0.7799998
13,3.063468,1,1.799999
14,3.204925,1,2.819998
15,3.013209,2,3.839997
16,2.795185,5,2.243332
17,2.552682,8,2.888331
18,2.565037,11,2.408332
19,2.472059,13,3.154998
20,2.376166,13,3.942999
21,2.213567,16,4.284904
22,1.972644,21,4.268047
23,1.717501,24,4.0655
24,1.523721,28,4.652587
25,1.606199,27,5.614711
26,1.694992,26,5.073901
27,1.52905,28,5.014206
28,1.12712,32,5.528644
29,1.13453,33,6.372061
30,1.066686,37,6.807679
31,0.9801193,37,7.792134
32,0.9963186,38,8.526638
33,0.9425181,39,7.188022
34,0.9098379,39,8.167198
35,0.849116,40,9.013461
36,1.012308,36,10.84463
37,1.464334,29,15.85052
38,1.626481,26,11.20343
39,1.508277,27,22.42181
40,1.616197,26,13.16957
41,1.605737,27,13.78382
42,1.515734,27,14.7755
43,1.576943,27,15.74774
44,1.56504,27,16.71999
45,1.52759,27,17.69223
46,1.564101,27,18.70337
47,1.809231,22,25.6593
48,2.209134,17,17.18521
49,2.007844,18,10.77569
50,2.044019,19,33.94716
51,1.841955,22,11.30473
52,1.978251,19,12.82849
53,1.943601,19,13.8485
54,1.996656,19,14.86851
55,2.018845,19,15.88852
56,1.983035,20,16.91687
57,1.955523,20,16.94288
58,2.383821,11,35.63118
59,2.408379,13,24.05523
60,2.45733,11,38.09435
61,2.562232,8,59.91467
62,2.553823,9,10.94178
63,2.446154,11,9.970465
64,2.331814,12,7.920317
65,2.388215,11,12.53881
66,2.255395,14,9.153504
67,2.126292,13,11.28519
68,2.22828,15,10.65677
69,2.4282,8,3.832503
70,2.333211,7,5.703341
71,2.232795,10,6.541669
72,2.069563,9,6.787509
73,1.998479,10,5.028756
74,1.731135,14,4.399512
75,1.61272,15,4.50868
76,1.646721,16,5.496688
77,1.518898,18,5.750857
78,1.503599,18,6.676816

