TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.022628,0,0
2,2.033083,0,0
3,2.708708,0,0
4,2.470228,0,0
5,2.76738,0,0
6,2.761725,0,0
7,2.860513,0,0
8,2.816378,0,0
9,2.733918,0,0
10,2.881216,0,0
11,2.970358,0,0
12,2.896336,0,0
13,2.913758,0,0
14,2.905208,0,0
15,2.95606,0,0
16,2.933161,1,0.7199998
17,2.875668,1,1.739999
18,2.950412,2,1.709999
19,2.705895,5,1.216666
20,2.487744,11,1.432666
21,2.277173,18,1.507666
22,2.234403,22,2.294475
23,2.130678,23,3.264081
24,2.257371,20,3.096665
25,2.072089,27,4.242161
26,2.112373,28,4.102162
27,2.021203,29,4.634102
28,1.974419,32,5.293365
29,1.866802,33,5.05371
30,1.673601,37,5.507403
31,1.544301,37,6.790495
32,1.681989,31,25.28257
33,1.680396,34,20.80637

