TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.503763,0,0
2,3.445536,0,0
3,3.819427,0,0
4,3.653145,0,0
5,3.80572,0,0
6,3.698025,0,0
7,3.86372,0,0
8,3.792064,0,0
9,3.797205,0,0
10,2.485721,1,0.26
11,2.503136,1,1.299999
12,1.873724,2,1.309999
13,1.764412,2,2.369998
14,1.776828,2,3.389997
15,2.209607,1,3.459997
16,1.644605,2,2.619998
17,1.626573,2,3.619997
18,1.675979,2,4.639997
19,2.820607,1,3.859997
20,3.279043,1,4.859996
21,3.131848,1,5.879995
22,3.105951,1,6.919994
23,3.195408,1,0.28
24,3.267432,1,1.279999
25,3.166465,4,1.243333
26,3.196001,2,2.209999
27,2.927983,10,2.718887
28,2.714115,12,3.683634
29,2.621372,13,4.662496
30,2.909683,12,3.784997
31,2.576801,12,4.824996
32,2.420683,13,3.472497
33,2.31015,13,4.532496
34,2.390762,13,5.552498
35,2.371893,13,6.632507
36,2.239588,14,7.265401
37,2.293666,14,8.284643
38,2.062658,16,8.570699
39,1.568897,16,6.894794
40,2.140357,15,7.265772
41,2.109384,20,6.251164
42,2.06759,19,7.531534
43,2.154041,20,8.177288
44,2.059002,21,8.858227
45,2.112163,19,10.62567
46,2.17693,16,12.66082
47,2.7786,17,15.02488
48,2.73685,14,19.4788
49,2.781663,13,22.29566
50,2.923105,13,17.94944
51,2.76193,12,14.48348
52,2.657029,9,8.723842
53,2.670461,13,6.802567
54,2.513043,13,7.862575
55,2.656953,12,14.48516
56,2.632577,12,15.52518
57,2.57848,13,8.812598
58,2.552432,13,9.852609
59,2.494557,13,10.87262
60,2.350985,14,7.98842
61,2.212075,15,8.321761
62,2.523379,13,12.03265
63,2.550632,13,13.03266
64,3.367994,13,14.13268
65,2.414631,13,15.19269
66,2.32114,14,14.7327
67,2.309943,14,15.75271
68,2.205319,14,16.79273
69,2.329174,13,14.72274
70,2.040113,14,15.53275
71,1.856601,15,16.42276
72,1.669476,16,11.84852
73,1.687311,16,12.94852
74,1.647432,16,13.96853
75,1.617125,18,11.3839
76,1.5576,20,11.90349

