TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.67663,0,0
2,3.615486,0,0
3,3.920026,0,0
4,3.971185,0,0
5,4.003336,0,0
6,3.907753,0,0
7,3.912545,0,0
8,3.863774,0,0
9,3.829321,0,0
10,3.829028,0,0
11,2.715014,1,0.04
12,2.555479,1,1.04
13,1.952809,4,1.226666
14,1.960489,5,2.05111
15,2.440084,4,3.196664
16,2.473972,4,4.216663
17,2.502961,4,5.219996
18,2.398958,6,5.315996
19,2.335394,6,6.335997
20,2.225478,8,6.681437
21,2.135303,9,5.367634
22,2.062464,9,6.387644
23,2.168863,9,7.387655
24,2.006379,10,8.066711
25,2.485172,11,5.743011
26,2.656567,12,6.449105
27,2.650206,12,7.44911
28,2.656548,12,8.469116
29,2.575212,13,9.084206
30,2.241884,14,6.748371
31,2.223732,14,7.760606
32,1.9457,16,6.541841
33,1.814157,18,6.524174
34,1.883643,15,8.624713
35,1.409765,19,6.442785
36,1.11979,20,6.792434
37,1.58358,19,6.707165
38,1.628113,19,7.807171
39,1.62799,19,8.824956
40,1.738635,19,9.844965
41,1.785924,19,10.84142
42,1.806505,19,11.84143
43,1.805325,19,12.88144
44,1.79528,19,13.88146
45,1.754224,19,14.90148
46,1.654654,19,15.90151
47,1.56344,15,19.06602
48,1.925753,9,29.85372
49,2.170984,6,10.4276
50,2.183924,6,11.44761
51,2.265835,6,12.46763
52,2.324425,6,13.46764
53,2.290478,6,14.48765
54,2.234484,7,13.87015
55,2.189328,7,14.85616
56,2.197747,7,15.87619
57,1.956057,9,8.743103
58,2.46589,6,27.23534
59,2.436732,6,15.33015
60,2.58114,5,8.83342
61,2.514577,5,9.873427
62,2.575462,5,10.87344
63,2.526,5,11.87344
64,2.599343,5,12.89345
65,2.355721,6,13.07791
66,2.305869,8,9.852859
67,2.294947,8,11.07288
68,2.212377,8,12.0729
69,2.656077,4,11.36675
70,2.645074,4,12.38677
71,2.789494,5,9.861751
72,2.603127,6,9.325083
73,2.725118,7,9.339088
74,2.630944,8,7.1394
75,2.425557,10,7.186255
76,2.320388,12,7.782135
77,2.31085,12,8.782141
78,2.104548,12,9.879926
79,2.042668,16,7.902452
80,2.416582,10,7.372286
81,2.386767,10,8.372293
82,2.477059,10,9.392302
83,2.31739,10,10.45564
84,2.185614,12,10.8776
85,2.15013,13,11.66603
86,2.11251,14,11.99827
87,2.097058,16,12.3038
88,1.853241,18,9.759609
89,1.80481,18,10.77862
90,1.724422,20,11.4903
91,1.723945,18,7.336931
92,1.52394,19,8.119718
93,1.427071,20,8.676503
94,1.232322,23,8.800671
95,1.236152,24,9.427295
96,1.299201,25,10.21413
97,1.258728,26,10.67589
98,1.208173,26,11.6959
99,1.116521,27,12.2933
100,1.090455,28,12.72712
101,1.20332,24,16.45219
102,2.078349,15,12.55368
103,2.037181,15,13.57942
104,1.857271,18,17.18599
105,1.950876,16,14.94141
106,1.904843,17,15.02225
107,1.774853,18,15.23493
108,1.95034,18,16.25495
109,1.92873,19,16.37176
110,1.981038,19,17.39178
111,1.918074,20,12.3412
112,2.197869,14,23.77736
113,2.341785,11,10.10568
114,2.360579,12,10.15212
115,2.4113,13,10.65546
116,2.225558,13,11.67547
117,2.250571,13,12.75548
118,2.154868,14,13.14716
119,2.273446,16,12.71252
120,2.006644,19,8.732924
121,2.062155,19,9.752934
122,2.00895,19,10.75294
123,2.548279,10,48.92928
124,2.613071,8,6.094299
125,2.558943,10,6.190013
126,2.463777,11,5.144455
127,2.312361,13,5.579346
128,2.231158,14,6.306986
129,2.24859,15,7.102806
130,2.119719,16,7.881832
131,2.001454,19,5.526374
132,1.960373,20,5.988876
133,1.891805,20,6.988881
134,1.968379,18,7.988518
135,1.741992,19,8.571859
136,1.629143,20,8.835196
137,1.570036,21,9.463539
138,1.518295,21,10.49021
139,1.541305,21,11.49023
140,1.461671,21,12.50024
141,1.436369,22,13.06693
142,1.437729,24,12.79909
143,1.407269,26,12.73058
144,1.402575,28,13.00145
145,1.756049,21,19.06574
146,2.012374,16,27.6751
147,2.183565,13,54.77205

