TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.517534,0,0
2,2.788508,0,0
3,3.620338,0,0
4,3.634024,0,0
5,3.484621,0,0
6,3.375895,0,0
7,3.373113,0,0
8,3.350145,0,0
9,3.381785,0,0
10,3.394438,0,0
11,3.216256,0,0
12,3.195169,0,0
13,3.082041,0,0
14,2.689276,2,0.4399998
15,2.202937,3,1.179999
16,2.323276,3,2.179999
17,2.234929,4,2.859998
18,2.204909,5,3.586664
19,2.183376,4,5.126663
20,2.071349,8,5.029996
21,2.254535,8,6.049995
22,2.153073,8,7.070004
23,2.085576,11,7.573351
24,1.592746,14,6.29048
25,2.20578,13,6.13397
26,2.153466,14,6.983373
27,2.204433,14,7.975048
28,2.17986,15,8.793392
29,1.840842,16,7.181065
30,1.654095,17,7.222099
31,1.649012,17,8.170825
32,1.56404,17,9.232886
33,1.357014,18,8.907246
34,1.317948,19,9.114942
35,0.8952666,20,7.587754
36,1.602568,16,8.165707
37,1.813505,16,9.13341
38,2.041255,16,10.10111
39,2.045936,16,11.06882
40,2.03907,16,12.01755
41,1.965998,16,13.00423
42,1.788934,17,12.30184
43,1.896874,17,13.26954
44,1.889516,17,14.21828
45,1.858147,17,15.18599
46,1.749354,17,16.13473
47,2.112875,10,28.07306
48,2.547207,4,15.17683
49,2.364033,8,27.05037
50,2.28264,8,22.11863
51,2.307431,6,14.86217
52,2.289853,7,11.64214
53,2.300732,7,12.66215
54,2.303311,7,13.66216
55,2.253607,7,14.70218
56,2.100941,9,12.42215
57,1.679236,11,9.937006
58,2.121956,9,17.94968
59,2.06,9,18.69802
60,2.251352,9,5.842541
61,2.148153,9,6.862545
62,1.947829,10,7.422049
63,2.071047,10,8.462053
64,1.997183,10,9.462059
65,2.016416,10,10.46207
66,1.759704,11,7.694724
67,1.722378,12,8.009171
68,1.487897,15,7.926476
69,2.323436,8,6.575364
70,2.491165,8,7.615374
71,2.390714,8,8.615385
72,2.51685,9,8.486719
73,2.35739,9,9.486727
74,2.363446,10,9.710905
75,2.229545,11,10.13142
76,2.108261,11,11.15143
77,1.982866,12,11.05524
78,1.933978,13,11.22335
79,1.937249,14,11.4647
80,2.468003,9,34.95255
81,20.95126,7,9.034345
82,2.62307,7,10.03436
83,2.559919,7,11.05437
84,2.466084,8,6.572909
85,6.163783,10,6.201157
86,2.481106,10,7.188941
87,2.445815,12,7.091866
88,2.292728,14,5.194478
89,2.05415,16,5.00115
90,1.970206,16,6.001153
91,1.90889,17,6.724491
92,1.990097,17,7.774497
93,1.762925,19,8.088567
94,1.632101,20,8.081907
95,1.511778,20,9.121913
96,1.581329,23,8.829277
97,1.408586,23,9.812623
98,1.425942,24,10.34708
99,1.358653,25,10.99042
100,1.320025,25,12.0091
101,1.159805,25,13.02912
102,1.778696,16,28.71146
103,1.951585,16,24.41306
104,2.108958,12,11.56176
105,1.97999,15,10.0573
106,2.036766,15,11.08176
107,1.99396,15,12.09289
108,2.072517,16,12.45845
109,1.937929,16,13.49847
110,1.911566,19,9.397241
111,1.856949,19,9.872602
112,1.934133,16,13.23645
113,2.406527,11,7.731062
114,2.183216,13,14.8341
115,2.267523,14,10.65581
116,2.355555,12,10.18371
117,2.155293,13,9.218718
118,2.245212,13,10.23873
119,2.363663,13,11.25875
120,2.254395,15,10.43427
121,2.298311,15,11.44262
122,2.220351,16,11.5918
123,2.459503,11,19.30987
124,2.746024,5,3.992519
125,2.507584,7,30.24154
126,2.490078,6,4.575017
127,2.731673,8,4.46668
128,2.636983,8,5.435571
129,2.49489,10,5.113826
130,2.298753,11,5.799385
131,2.256773,14,4.675641
132,2.23762,14,5.802238
133,2.097954,19,5.62352
134,2.070076,19,5.392126
135,1.962679,20,6.20993
136,1.968642,20,7.209934
137,1.819846,20,8.229939
138,1.679472,22,7.772171
139,1.645887,22,8.876625
140,1.450245,23,9.503304
141,1.348651,23,10.50665
142,1.195489,26,8.018495
143,1.200436,26,9.038507
144,1.206342,26,10.05852
145,1.773187,17,18.02059
146,2.36635,13,9.262287
147,2.097141,15,9.506099

