TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.68433,0,0
2,1.913389,0,0
3,2.83569,0,0
4,2.826444,0,0
5,2.795381,0,0
6,2.863919,0,0
7,3.021144,0,0
8,3.094181,0,0
9,3.048933,0,0
10,2.9817,0,0
11,3.146926,0,0
12,3.054219,0,0
13,3.292032,0,0
14,2.812933,1,0.36
15,2.654641,2,1.159999
16,2.583555,2,2.199999
17,2.64267,2,3.239998
18,2.653861,2,4.259997
19,2.612782,2,5.279996
20,2.071207,7,2.819998
21,1.931055,12,3.495331
22,1.58263,13,3.410499
23,1.175361,14,3.375502
24,1.155873,14,4.395505
25,1.403903,13,5.367344
26,1.132222,15,5.471531
27,1.037207,16,6.276686
28,0.9909252,16,7.287804
29,0.9893181,16,8.298924
30,0.989309,16,9.290602
31,1.098392,16,10.26284
32,1.093704,16,11.25453
33,0.9048649,17,9.359241
34,0.9048586,17,10.33842
35,0.9048693,17,11.33719
36,1.854651,15,10.3812
37,1.780885,15,11.37288
38,1.865844,15,12.36456
39,1.865853,15,13.35624
40,1.865854,15,14.34792
41,1.743482,15,15.3785
42,1.656077,16,14.41627
43,1.615016,16,15.44685
44,1.528773,17,14.51519
45,1.157808,17,15.50687
46,1.329376,17,16.53745
47,1.873016,6,11.42263
48,2.262319,6,12.41014
49,1.811395,10,18.8361
50,1.940477,8,8.954539
51,1.8982,10,10.38845
52,1.930324,8,10.99456
53,1.913285,8,12.05457
54,1.875487,9,12.21125
55,1.746729,9,13.23126
56,1.597913,10,13.72127
57,1.702307,9,17.39355
58,2.176064,6,11.24677
59,2.113235,6,12.26679
60,2.188322,8,10.1176
61,2.254743,7,12.22762
62,2.195825,8,12.05262
63,2.125974,8,13.07264
64,2.025461,8,14.13266
65,2.09109,8,15.13267
66,2.069088,9,14.15516
67,1.994128,9,15.17517
68,2.407393,6,9.310082
69,4.892902,8,4.575756
70,2.322543,8,5.595762
71,2.377528,8,6.655768
72,2.299987,8,7.695775
73,2.242031,9,7.740781
74,2.20997,9,8.800788
75,2.086919,9,9.800795
76,2.11641,9,10.8208
77,2.076264,9,11.82082
78,2.054697,10,11.71583
79,2.440598,4,3.670007
80,2.264839,8,15.22848
81,2.156777,8,2.844006
82,2.194713,9,3.606231
83,2.165586,10,4.212231
84,2.203767,10,5.252233
85,2.106174,10,6.292235
86,2.072257,9,7.935575
87,1.987144,10,8.311132
88,2.06891,9,10.08226
89,2.033111,10,10.34227
90,1.801027,9,11.95342
91,2.081812,9,12.99344
92,1.930108,9,13.99346
93,2.144055,9,15.03349
94,2.107997,9,16.09851
95,1.829346,11,13.99481
96,1.547574,14,9.507613
97,1.451058,16,9.556443
98,1.288693,17,10.42357
99,1.417241,18,10.74468
100,1.692214,11,17.54584
101,1.933527,10,9.384092
102,1.956927,10,10.4041
103,1.982888,10,11.44411
104,1.797511,10,12.48412
105,1.816766,10,13.51013
106,1.85766,11,13.81882
107,1.712096,12,13.17347
108,1.702731,12,14.19349
109,1.6847,13,13.87254
110,1.558643,14,14.06874
111,1.963124,10,27.75417
112,2.074667,9,5.595048
113,2.072886,13,4.699292
114,2.177873,11,6.898946
115,2.285349,11,8.028953
116,2.171676,12,8.472294
117,2.233908,12,9.4923
118,1.96211,12,10.53231
119,2.224904,12,11.63898
120,2.216938,14,10.9181
121,2.18799,15,11.2101
122,2.482369,8,26.3628
123,2.258318,5,69.5108
124,2.300831,6,6.926703
125,2.249712,6,8.006715
126,2.164316,7,7.862908
127,2.265221,8,4.521459
128,1.962431,8,5.640037
129,1.82983,11,5.13703
130,1.627275,13,3.446017
131,1.399398,16,3.947098
132,1.289442,18,4.554632
133,1.221762,17,5.352333
134,1.205999,17,6.398491
135,1.13214,18,7.026871
136,1.092041,19,7.406363
137,1.080823,19,8.452521
138,1.048644,20,9.086378
139,1.107742,21,9.541477
140,1.013185,22,10.15964
141,0.9054559,22,11.20581
142,1.056051,23,11.72565
143,0.9986612,22,13.59204
144,1.54712,12,8.293762
145,2.010274,13,8.490768
146,1.623779,22,11.16131

