TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.43565,0,0
2,3.320288,0,0
3,3.522199,0,0
4,3.542038,0,0
5,3.573229,0,0
6,3.525115,0,0
7,3.541647,0,0
8,3.458282,0,0
9,3.522643,0,0
10,3.398383,0,0
11,3.622254,0,0
12,2.416014,1,0.42
13,1.968731,2,0.8499996
14,2.146302,3,1.556666
15,2.288957,3,2.674998
16,2.400817,4,3.233331
17,2.38729,4,4.409997
18,2.338455,6,4.701996
19,2.352183,6,5.741995
20,2.366249,6,6.762002
21,2.274251,6,7.782013
22,2.256009,6,8.802029
23,2.163065,6,9.822044
24,2.040121,8,9.671487
25,2.536578,9,6.955026
26,2.009776,13,3.167741
27,1.839277,13,4.162291
28,1.998003,14,4.830021
29,1.958297,14,5.788358
30,1.965045,14,6.765863
31,2.186613,14,7.743367
32,2.208817,14,8.720874
33,2.20883,14,9.679214
34,2.196637,14,10.65673
35,1.815756,15,7.936167
36,2.094671,13,12.31786
37,2.174802,13,9.153426
38,1.81426,15,6.861179
39,1.769318,16,7.810075
40,1.663167,16,8.797303
41,1.510197,16,9.78731
42,1.461563,17,10.48676
43,1.42863,17,11.47844
44,1.428648,17,12.47012
45,1.428638,17,13.44236
46,1.428629,17,14.43404
47,1.592556,10,23.65975
48,1.994113,6,10.74008
49,1.986172,7,7.913396
50,1.981295,7,8.93341
51,1.936016,8,13.49515
52,1.849878,9,6.62255
53,1.685194,9,7.094558
54,1.749128,9,9.457857
55,1.605253,9,10.45787
56,1.715286,9,11.49788
57,1.746113,9,12.51789
58,2.576832,3,12.3751
59,2.455346,5,19.77683
60,2.382456,5,9.65008
61,2.38018,5,9.743434
62,2.483555,4,14.11016
63,2.39647,6,10.0876
64,2.498771,6,11.08762
65,2.542693,6,12.10763
66,2.499228,7,8.991757
67,2.487129,7,10.01177
68,2.449411,7,11.01178
69,2.589826,7,11.17924
70,2.766803,6,5.498928
71,2.585452,7,6.115599
72,2.698378,7,7.135603
73,2.619397,8,6.991705
74,2.536421,8,8.011711
75,2.681826,8,9.031716
76,2.6765,8,10.05172
77,2.384326,9,8.413805
78,2.310057,12,7.943056
79,2.187826,13,8.553567
80,2.249066,10,23.45441
81,1.904466,17,8.644572
82,1.878255,16,7.57551
83,1.782586,17,8.364671
84,1.848702,17,9.384681
85,1.80576,17,10.38469
86,1.716211,18,11.16021
87,1.851639,18,12.16022
88,1.735862,18,13.20023
89,1.572529,19,14.25625
90,1.591757,19,10.49533
91,1.521227,20,11.07914
92,1.538921,20,12.11487
93,1.406681,21,12.32869
94,1.33771,21,13.36442
95,1.215576,22,13.74604
96,1.322399,23,14.1019
97,1.164619,23,15.19978
98,0.8897591,24,10.88415
99,0.7584746,25,11.82464
100,0.653131,26,12.6592
101,0.9775239,22,17.49541
102,1.894042,13,9.27842
103,1.714751,16,20.07745
104,1.9772,14,31.99032
105,2.077792,14,23.07022
106,2.126241,14,12.79513
107,2.128747,14,13.80514
108,2.098559,15,13.88287
109,2.08456,15,14.90289
110,2.095871,16,15.03683
111,2.008006,18,10.9479
112,2.109122,15,14.75535
113,2.409845,8,6.550713
114,2.473731,8,7.656722
115,2.39544,12,6.775054
116,2.309561,12,7.775061
117,2.239249,12,8.775067
118,2.190763,12,9.815075
119,2.432362,12,10.87509
120,2.344192,12,11.8751
121,2.274614,13,12.29392
122,2.281725,13,13.32846
123,2.406288,7,9.37433
124,2.260729,11,14.52007
125,2.237505,11,7.758236
126,2.208743,12,8.131726
127,2.12758,12,9.151737
128,2.185899,12,10.17175
129,2.041367,14,5.458505
130,1.952435,14,6.47851
131,1.823787,17,4.840986
132,1.719954,18,5.792101
133,1.674793,19,6.677663
134,1.677917,16,6.974337
135,1.633295,19,6.09909
136,1.720156,18,7.725461
137,1.742329,18,8.745469
138,1.685761,20,7.414108
139,1.724526,18,10.76549
140,1.622466,19,11.14605
141,1.527811,20,12.15606
142,1.358485,20,12.76641
143,1.309449,22,11.85775
144,1.287147,22,12.89777
145,2.063762,8,7.935046
146,2.417336,9,8.363625
147,2.223591,14,19.17148

