TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.831093,0,0
2,3.369919,0,0
3,3.470891,0,0
4,3.494935,0,0
5,3.413108,0,0
6,3.14659,0,0
7,3.158129,0,0
8,2.969069,0,0
9,3.017297,0,0
10,2.861896,0,0
11,3.051277,0,0
12,2.849763,1,0.4
13,2.945988,2,0.8799996
14,2.912328,2,0.7499996
15,2.857045,5,0.7766663
16,2.884584,5,1.899999
17,2.698001,5,3.016665
18,2.712777,6,3.597775
19,2.627855,8,3.858886
20,2.516149,9,4.596663
21,2.487509,14,3.527807
22,2.342811,16,3.459856
23,2.202614,18,4.139287
24,2.011606,24,3.970522
25,1.926679,27,5.025888
26,2.071558,26,6.308242
27,1.911209,28,5.812299
28,1.694392,34,4.980969
29,1.879138,32,5.937305
30,1.754686,31,7.071062
31,1.620254,34,7.581475
32,1.411455,36,8.291707
33,1.318797,38,8.993558
34,1.116423,40,7.586579
35,0.9361703,40,8.586975
36,0.9595102,34,11.78068
37,1.237546,27,10.42469
38,1.361136,28,17.49353
39,1.195063,34,9.800203
40,1.2296,36,11.77606
41,1.200556,38,10.02706
42,1.27277,36,13.8561
43,1.206469,37,11.69708
44,1.215625,36,15.89613
45,1.187859,38,12.92211
46,1.093496,39,13.82248
47,4.068615,32,24.07586
48,1.479712,28,11.43583
49,1.521701,30,28.00216
50,1.433846,32,16.32323
51,1.506374,31,14.11194
52,1.315703,35,11.16724
53,1.336528,32,13.10026
54,1.410121,34,13.00527
55,1.246901,37,13.69814
56,1.190219,40,14.53538
57,1.24173,36,19.57052
58,1.393854,27,11.2034
59,1.706686,28,11.20396
60,1.585957,29,51.3024
61,1.572305,37,13.3743
62,1.719236,31,26.48734
63,1.536056,34,11.27586
64,1.472042,31,14.73213
65,1.54433,34,12.6898
66,1.397413,40,12.4685
67,2.837493,46,12.88186
68,1.475224,41,18.15441
69,1.579311,33,90.58718
70,1.720599,33,69.02682
71,1.482321,42,15.05244
72,1.555498,43,15.33017
73,1.78297,35,32.66704
74,1.699327,35,13.56178
75,1.564638,35,13.73179
76,1.572809,37,13.52681
77,1.656814,38,14.19308

