TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.074091,0,0
2,3.362033,0,0
3,3.365608,0,0
4,3.154212,0,0
5,2.965431,0,0
6,3.029489,0,0
7,2.981635,0,0
8,3.083012,0,0
9,2.872783,0,0
10,3.207447,0,0
11,3.018,1,0.58
12,3.235926,1,1.579999
13,2.992313,3,1.04
14,3.001726,3,2.059999
15,3.035914,3,3.099998
16,3.031637,3,4.159997
17,2.871144,6,3.489997
18,2.649765,7,3.223331
19,2.510785,10,3.154667
20,2.536996,11,4.030002
21,2.282141,13,4.730006
22,2.432827,16,4.159509
23,2.249026,18,4.785346
24,2.156719,23,4.669361
25,2.024748,29,5.344903
26,2.154722,28,4.434854
27,1.994687,32,4.797393
28,2.061646,30,6.250418
29,1.906885,31,7.07487
30,1.713863,35,7.451545
31,1.618912,35,8.457666
32,1.458914,36,9.059493
33,1.327411,37,9.921902
34,1.228898,38,10.56273
35,1.119221,38,11.55441
36,1.155672,33,15.46549
37,1.388798,34,16.67596
38,1.530905,31,10.59631
39,1.166206,38,11.18283
40,1.25001,36,13.4419
41,1.261113,34,13.37502
42,1.267806,35,14.2417
43,1.240076,36,15.13105
44,1.155476,39,12.2878
45,1.018184,40,13.18313
46,1.051603,40,14.23314
47,1.214058,34,20.09388
48,1.550225,30,36.9408
49,1.555397,28,13.13718
50,1.582591,30,13.47376
51,1.522623,33,13.85036
52,4.579068,30,15.5338
53,1.492939,32,12.94286
54,1.597707,30,17.67384
55,1.469584,35,14.43039
56,1.35614,35,15.45041
57,1.43946,33,18.748
58,1.773247,25,48.09749
59,1.867594,23,13.30247
60,1.924582,25,33.43724
61,1.880307,31,17.81
62,2.052884,30,14.98995
63,2.099099,31,15.11795
64,1.946648,28,17.69248
65,1.912042,29,13.82326
66,1.789796,39,13.61654
67,1.688333,40,14.12994
68,1.737696,38,17.53576
69,1.750823,32,28.68219
70,1.820729,31,33.44059
71,1.842654,32,41.35587
72,1.784288,34,19.1643
73,1.745651,29,14.67403
74,1.672441,32,13.44131
75,1.581568,34,9.802234
76,1.54051,35,10.41949
77,1.447922,36,10.83101

