TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.674492,0,0
2,3.264665,0,0
3,3.387317,0,0
4,3.267471,0,0
5,2.845131,0,0
6,2.791678,0,0
7,3.142604,0,0
8,2.946716,0,0
9,3.224758,0,0
10,3.206259,0,0
11,3.266383,0,0
12,3.17161,0,0
13,3.073989,0,0
14,2.899645,2,1.07
15,2.913661,3,1.574999
16,2.758816,4,2.136665
17,2.835333,4,3.156664
18,2.705063,6,2.983331
19,2.60935,8,3.202498
20,2.448854,11,2.590998
21,2.461652,12,3.384665
22,2.271408,16,3.887779
23,2.227131,20,3.922337
24,2.009267,27,3.51642
25,2.138963,25,5.2618
26,2.172715,23,7.595685
27,2.247381,22,5.305454
28,2.134863,29,4.967106
29,2.055623,30,5.858323
30,1.876502,31,6.627318
31,1.832525,34,7.038136
32,1.679154,34,8.049257
33,1.458122,36,6.840286
34,1.248745,42,7.575663
35,1.111992,43,8.432378
36,1.054883,40,10.75811
37,1.300344,34,8.977652
38,1.287162,34,10.00822
39,1.280068,37,10.52765
40,1.071615,42,9.740143
41,1.074977,38,12.39409
42,1.144059,38,13.38577
43,1.171653,38,14.3969
44,1.172863,38,15.40803
45,1.078769,38,16.39972
46,1.089857,39,13.34314
47,4.490127,32,29.17797
48,1.62416,30,11.56576
49,1.533694,31,32.56466
50,1.532756,33,16.08859
51,1.420474,39,11.66849
52,1.586958,31,15.42049
53,1.476743,32,13.71038
54,1.388865,32,14.64539
55,1.279962,36,14.28607
56,1.13158,39,14.87502
57,1.065921,39,15.91503
58,1.173504,34,20.08323
59,1.488662,26,90.4066
60,1.531831,26,74.13632
61,1.550213,29,23.67175
62,1.675954,29,19.54042
63,1.774465,27,17.85789
64,1.846216,25,18.70714
65,1.824187,28,15.72038
66,1.441843,39,15.33874
67,1.331139,41,16.30438
68,1.328963,38,20.99836
69,1.603294,31,12.0762
70,1.66072,33,75.9212
71,1.584571,35,20.61765
72,1.613632,30,15.44163
73,1.581694,40,13.2979
74,1.657418,36,13.66936
75,1.905522,26,19.69123
76,1.785288,36,14.54683
77,1.68922,37,15.06489

