TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.510437,0,0
2,3.434238,0,0
3,3.245765,0,0
4,3.038346,0,0
5,3.122468,0,0
6,2.985305,0,0
7,2.992359,0,0
8,2.977243,0,0
9,2.959708,0,0
10,2.965083,0,0
11,3.024341,0,0
12,2.829047,1,0.18
13,2.934738,1,1.199999
14,2.864483,2,1.479999
15,2.827425,2,2.519998
16,2.793763,3,2.954998
17,2.663657,4,2.683331
18,2.618579,6,2.394443
19,2.425634,8,2.739443
20,2.408954,9,3.668887
21,2.402962,12,3.834888
22,2.210872,15,4.351389
23,2.162349,18,5.03788
24,1.862823,24,3.855049
25,1.891268,28,4.540916
26,2.009712,23,4.115884
27,2.11051,25,4.812332
28,1.93564,31,4.158372
29,1.821867,28,6.143274
30,1.873955,30,6.681358
31,1.619813,34,7.027817
32,1.531896,37,6.225835
33,1.494127,37,8.551516
34,1.351461,38,9.33254
35,1.121855,38,10.30473
36,1.453126,33,14.15799
37,1.443473,29,22.52358
38,1.434756,28,9.344049
39,1.200465,33,11.74392
40,1.291141,35,11.26197
41,1.210964,34,12.04314
42,1.157497,35,12.90596
43,1.183318,35,13.89982
44,1.172947,38,11.4136
45,1.06787,39,12.32066
46,1.006502,39,13.30144
47,1.236286,31,22.53635
48,1.562639,28,34.52503
49,1.746536,26,12.68119
50,1.434237,31,12.38647
51,1.516433,31,10.73645
52,1.42315,30,12.38147
53,1.503183,30,13.12648
54,1.584198,29,17.13533
55,1.366107,32,13.95047
56,1.37564,33,14.56868
57,1.235365,34,15.21878
58,1.471456,24,35.49768
59,1.626108,20,12.20299
60,2.446369,23,34.75771
61,3.741787,25,27.11272
62,1.9599,24,31.31528
63,2.00022,26,13.62223
64,1.922899,24,15.26286
65,1.896351,27,12.42549
66,1.787287,35,13.28581
67,1.739714,40,13.693
68,1.670066,38,16.56418
69,1.684784,31,55.45034
70,1.786985,30,13.50626
71,1.600509,32,23.16941
72,1.667933,35,14.59872
73,1.650166,32,15.56885
74,1.646001,33,14.85043
75,1.598103,33,15.82481
