TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,3.13465,0,0
2,3.34857,0,0
3,3.747819,0,0
4,3.458579,0,0
5,2.990303,0,0
6,2.921752,0,0
7,3.082202,0,0
8,3.046405,0,0
9,3.28287,0,0
10,3.133344,0,0
11,3.087813,0,0
12,2.947495,2,0.5099998
13,2.84899,3,1.139999
14,2.876098,2,2.149999
15,2.881699,3,2.253332
16,2.883561,5,3.071109
17,2.710389,5,4.137775
18,2.63952,7,3.387775
19,2.52906,9,3.956664
20,2.559858,10,4.840001
21,2.341573,15,4.310954
22,2.192327,15,5.433656
23,2.18684,20,4.479591
24,2.095962,24,4.268787
25,2.09335,22,6.566454
26,2.210355,18,5.163602
27,2.091547,19,10.0577
28,2.159407,21,6.441248
29,2.116216,23,7.195352
30,1.990383,23,8.228694
31,1.822002,28,7.11776
32,1.684032,33,7.290724
33,1.434209,35,6.250145
34,1.240735,39,6.765751
35,1.232265,38,7.872425
36,1.254547,36,9.826859
37,1.355268,31,8.574964
38,1.381583,33,9.368087
39,2.156095,37,10.00174
40,1.095229,40,9.618748
41,1.071604,42,10.12678
42,1.169976,38,11.7926
43,1.221692,36,14.18778
44,1.054683,41,12.19452
45,0.9525169,42,12.9472
46,0.9892982,41,14.03766
47,1.291653,31,72.23473
48,1.497532,34,21.46185
49,1.577317,34,19.69138
50,2.400441,34,15.75076
51,1.740149,33,13.55181
52,1.663587,33,11.50079
53,1.587784,35,11.74095
54,1.4743,36,12.50876
55,1.422387,39,12.73182
56,1.469842,39,13.61683
57,1.465187,35,16.50963
58,1.542999,32,17.34475
59,1.637954,31,16.82967
60,1.58975,31,16.33144
61,1.794198,28,20.96882
62,1.857601,26,33.84109
63,1.567106,34,13.46559
64,1.883444,32,13.03727
65,1.790252,32,13.13792
66,1.825952,36,13.79049
67,1.61743,41,14.5728
68,2.723791,36,21.24072
69,2.001739,29,12.90834
70,1.963675,29,13.90835
71,1.875717,32,19.27554
72,1.808264,31,18.74052
73,1.750889,31,14.90095
74,1.680577,31,15.89263
75,1.599363,31,16.90376
76,1.610039,32,13.67659
77,1.389922,36,14.34635

