TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.673681,0,0
2,2.329215,0,0
3,3.09035,0,0
4,3.181115,0,0
5,2.970569,0,0
6,3.02141,0,0
7,3.021645,0,0
8,2.970867,0,0
9,3.195122,0,0
10,3.098408,0,0
11,2.965771,0,0
12,2.931913,0,0
13,2.675324,2,0.5099998
14,2.524149,3,1.659999
15,2.53715,5,1.479999
16,2.456976,6,2.253332
17,2.5583,6,3.303331
18,2.580416,9,3.319998
19,2.243054,13,3.059776
20,2.233807,16,3.43222
21,2.273688,16,4.452221
22,2.288827,17,4.232502
23,2.110862,21,4.726116
24,2.00881,24,5.123223
25,2.048313,23,6.383114
26,2.125638,23,4.885314
27,2.053289,27,5.123719
28,1.850372,29,5.772344
29,1.739983,34,6.06942
30,1.721751,36,6.913717
31,1.595797,36,7.913724
32,1.668241,37,8.871132
33,1.560579,37,9.891144
34,1.414908,38,10.62055
35,1.141411,41,8.696
36,1.304158,34,13.35545
37,1.417561,30,9.953894
38,1.440488,33,10.6382
39,1.254871,34,12.04866
40,5.422348,33,12.67822
41,1.247882,33,13.69824
42,1.288079,34,11.41155
43,1.203529,37,11.91236
44,1.171917,39,12.74538
45,1.106963,40,13.69489
46,1.002257,40,14.69491
47,1.21831,32,25.22757
48,1.475426,28,12.87644
49,1.550249,29,39.23276
50,1.51644,28,14.9673
51,1.449576,33,14.17574
52,4.022611,33,15.10772
53,1.423215,33,16.12774
54,1.251462,40,13.10796
55,1.226519,41,14.02833
56,1.132342,41,15.06835
57,1.157094,38,18.22077
58,1.340175,30,54.91419
59,1.384858,31,85.3119
60,1.529363,30,12.79417
61,1.530543,32,40.17849
62,1.648849,32,13.81786
63,1.495092,37,12.85643
64,1.642191,35,12.32676
65,1.475743,36,13.29594
66,1.401418,45,13.79538
67,1.259052,44,14.84014
68,1.368637,39,20.51691
69,1.528425,33,81.14352
70,1.562631,33,58.23813
71,1.522306,38,19.05682
72,1.550981,36,22.71415
73,1.62747,36,22.39853
74,1.567812,36,16.02575
75,1.445555,39,15.06902
76,1.46058,37,16.12249
77,1.401853,38,16.07507

