TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.684027,0,0
2,3.635125,0,0
3,3.901621,0,0
4,3.969179,0,0
5,3.957407,0,0
6,3.983871,0,0
7,3.771534,0,0
8,3.882522,0,0
9,3.776702,0,0
10,3.820902,0,0
11,3.691553,0,0
12,3.350743,2,0.9199997
13,3.603585,2,1.939999
14,3.48737,2,2.959998
15,3.180495,5,1.397499
16,3.458458,4,3.294998
17,3.387919,4,4.294997
18,3.382334,4,5.294996
19,2.991035,6,2.571665
20,2.973699,3,1.264999
21,2.748993,4,1.796666
22,2.655726,4,2.816665
23,2.757691,4,3.836664
24,2.698457,4,4.836663
25,2.40871,6,3.729997
26,2.352173,7,4.19083
27,2.425151,6,5.035
28,2.588953,8,5.260668
29,2.487302,11,4.740486
30,2.388005,11,5.760493
31,2.393437,10,6.966691
32,2.867238,9,7.765027
33,2.666687,9,8.765038
34,2.647855,10,7.800034
35,2.457361,11,7.650033
36,2.900018,7,8.820014
37,2.948915,7,9.840035
38,2.840471,8,5.73003
39,2.809016,9,4.73336
40,2.798536,9,5.753368
41,2.691746,10,5.170032
42,2.711547,10,6.170036
43,2.694287,10,7.190042
44,2.846339,6,3.334442
45,34.31598,7,3.274442
46,2.451303,12,14.54447
47,2.333933,12,7.409385
48,2.349403,12,4.874118
49,2.137599,13,5.661678
50,2.189036,13,6.281349
51,2.307545,11,10.3767
52,2.347171,9,8.983364
53,2.184154,13,6.972614
54,2.204171,13,8.790049
55,2.226976,14,8.327831
56,2.27371,13,10.59035
57,2.0337,16,5.239929
58,1.931363,17,6.189936
59,1.729741,19,6.535604
60,2.091192,15,5.542253
61,1.959338,17,7.078776
62,2.037593,17,6.053782
63,1.98496,16,8.351716
64,2.072272,17,8.897171
65,2.126328,17,9.917178
66,1.982887,18,8.415621
67,1.935501,19,9.061311
68,2.289778,12,16.20415
69,2.65245,8,8.310706
70,2.587155,9,8.840051
71,2.48065,11,9.097556
72,2.464595,11,10.20923
73,2.266291,14,9.406741
74,2.17619,16,7.642566
75,2.128103,16,8.689075
76,2.166903,14,6.772703
77,2.226339,15,7.451554
78,2.233272,16,8.143376
79,2.130236,16,9.144496
80,2.114844,15,10.06407
81,2.650288,7,5.942018
82,2.563468,9,16.60106
83,2.581971,10,8.61435
84,2.402852,11,5.999357
85,2.484625,10,6.812485
86,2.406799,13,5.276031
87,2.336133,14,5.743363
88,2.211502,15,6.554368
89,2.615846,10,5.310009
90,2.448101,12,5.985568
91,2.132889,17,7.497275
92,2.188683,19,6.476877
93,1.97266,18,7.466276
94,1.932407,21,8.053526
95,1.936311,22,8.754722
96,1.833686,24,7.35014
97,2.227624,17,16.18468
98,12.93056,16,17.54216
99,2.163526,19,9.151303
100,2.253394,18,9.533416
101,2.14389,18,10.55343
102,2.076126,18,11.55566
103,2.015476,21,11.83656
104,1.920131,22,12.63555
105,1.861516,21,6.210034
106,1.824897,22,7.011803
107,1.804825,23,7.467811
108,1.750342,23,8.487823
109,1.912077,19,10.34654
110,2.36929,8,33.64161
111,2.383088,9,20.74904
112,2.339423,13,11.8334
113,2.426853,12,11.65784
114,2.498711,12,8.612823
115,2.496076,9,9.220078
116,2.48054,12,7.063145
117,2.514579,12,9.048084
118,2.259654,15,6.337889
119,2.218204,14,9.504751
120,2.059078,17,6.756058
121,1.997668,21,6.32275
122,1.935868,22,7.058945
123,2.438062,11,4.953351
124,2.363553,13,10.98928
125,2.389483,13,9.701493
126,2.207791,17,4.340769
127,2.227077,17,5.342239
128,2.127245,18,5.800024
129,2.128842,21,5.971457
130,2.118334,22,6.804201
131,2.460479,11,30.8843
132,2.204654,18,8.615626
133,2.109465,19,8.713829
134,2.039426,19,12.17782
135,2.062796,21,6.844223
136,1.827399,23,7.476352
137,1.782046,26,7.847028
138,1.592062,26,8.848372
139,2.064782,16,13.48173
140,2.41762,11,11.15455
141,5.462852,13,17.3434
142,2.320608,12,16.59674
143,2.212377,18,9.066752
144,2.238092,14,12.59014
145,2.259983,17,9.986771
146,2.408632,15,13.61698
147,2.25043,16,10.05739
148,2.22374,16,11.07906
149,2.116636,17,11.52292
150,2.0566,20,9.246088
151,2.085879,19,8.439745
152,2.051904,13,12.60554
153,1.879724,15,8.824169
154,2.005214,12,5.734186
155,1.860487,13,8.921475
156,1.716505,14,8.947552
157,1.548262,15,8.92005

