TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.599603,0,0
2,2.572298,0,0
3,3.203329,0,0
4,3.235662,0,0
5,3.30337,0,0
6,3.327995,0,0
7,3.362881,0,0
8,3.238436,0,0
9,3.103887,0,0
10,3.188168,0,0
11,3.135684,0,0
12,3.054604,0,0
13,3.03296,0,0
14,2.647352,1,0.16
15,2.516117,1,1.179999
16,2.404177,2,1.549999
17,2.553375,2,2.569998
18,2.481603,3,2.653332
19,2.349587,8,2.593332
20,2.323038,8,3.61222
21,2.312105,8,4.632219
22,2.254871,9,5.488569
23,2.464882,10,4.688885
24,2.294325,11,5.522995
25,2.10036,12,4.707996
26,2.046954,14,4.600303
27,2.377014,11,6.496369
28,2.432979,12,7.42729
29,2.381493,12,7.74336
30,2.160583,13,4.549187
31,2.062737,12,4.599356
32,2.511786,3,32.1035
33,2.337038,9,5.838905
34,2.653231,5,10.81337
35,2.657141,4,8.186681
36,2.520911,4,4.32333
37,2.272021,7,4.527496
38,2.057499,8,4.532499
39,2.113253,9,5.375842
40,2.380061,6,7.576691
41,2.436671,7,6.773357
42,2.439906,7,7.773365
43,2.400534,7,8.853375
44,2.451771,7,9.853389
45,2.08631,8,8.255054
46,2.133928,11,7.162548
47,2.081915,11,8.150059
48,2.483459,8,12.3051
49,2.682868,7,8.963394
50,2.691245,7,9.963405
51,2.748528,7,10.98342
52,2.744414,7,11.98343
53,2.725775,7,13.02844
54,2.629507,8,13.14879
55,2.613659,8,14.14881
56,2.667583,5,31.35367
57,2.68649,5,17.3946
58,2.438046,6,13.52518
59,2.512244,7,14.14719
60,2.34424,10,10.49585
61,2.338348,11,11.19014
62,2.125429,16,6.276741
63,2.195848,13,3.133342
64,2.10255,16,3.667268
65,2.088691,17,4.693935
66,2.046271,17,5.422678
67,2.689181,7,5.011996
68,2.691644,7,6.031995
69,2.638649,7,7.091994
70,2.770404,7,8.112003
71,2.765982,7,9.15202
72,2.716701,8,7.094695
73,2.49158,11,5.401027
74,2.38173,13,6.048536
75,2.523276,10,6.109146
76,2.521774,11,6.926376
77,2.415131,15,5.562531
78,2.390393,14,7.115041
79,2.297381,16,7.63004
80,15.03051,18,6.128778
81,2.041895,19,6.893099
82,1.995858,17,8.564631
83,2.309888,12,5.855021
84,2.279356,12,11.19464
85,2.31222,13,11.87661
86,2.264741,14,8.060445
87,2.196602,16,8.555796
88,2.163856,17,9.370843
89,2.101223,17,10.41819
90,2.244409,18,13.25385
91,2.17825,15,6.349324
92,2.123758,16,6.888586
93,1.974794,18,7.610305
94,1.711425,23,6.930879
95,1.54756,27,6.834439
96,1.649504,27,7.874447
97,1.581065,27,8.874456
98,1.683986,24,10.87492

