TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.785856,0,0
2,2.718916,0,0
3,2.647729,0,0
4,2.534149,0,0
5,2.526561,0,0
6,2.468241,0,0
7,2.601245,0,0
8,2.535964,0,0
9,2.456108,0,0
10,2.594144,0,0
11,2.736322,0,0
12,2.702892,0,0
13,2.756186,1,0.6
14,2.680475,1,1.619999
15,2.702656,1,2.639998
16,3.034044,0,0
17,2.974395,0,0
18,3.245284,0,0
19,3.098471,2,0.3
20,2.805225,6,0.8359997
21,2.830381,7,1.857999
22,2.767234,8,2.621427
23,2.753277,8,3.621426
24,2.545868,9,4.373746
25,2.437626,11,3.755553
26,2.388955,12,4.599996
27,2.344225,13,2.796362
28,2.290648,14,3.68303
29,2.057119,15,4.5697
30,1.821671,16,4.649705
31,2.048836,16,5.669709
32,1.915339,16,6.669713
33,2.287493,13,8.814587
34,2.315576,13,9.814602
35,2.301064,13,10.81462
36,2.091682,14,8.089758
37,2.12658,14,9.109769
38,2.095459,14,10.10978
39,2.024104,15,9.765342
40,2.359362,5,37.97933
41,2.523563,4,7.943376
42,2.403953,5,7.577537
43,2.227796,8,5.878361
44,2.204724,8,6.849482
45,2.104977,10,6.132119
46,2.126549,10,7.152127
47,2.06569,10,8.172135
48,2.730004,6,7.371143
49,2.762822,6,8.37115
50,2.763112,6,9.391157
51,2.90106,6,10.39117
52,2.726233,7,6.007784
53,2.872004,7,7.0278
54,2.823815,7,8.027814
55,2.636917,7,9.054497
56,2.467077,11,7.603052
57,2.184868,13,6.127961
58,2.043215,14,6.843442
59,1.785995,15,7.581305
60,1.921554,14,9.002988
61,2.131095,11,15.2951
62,2.380741,10,9.460081
63,2.263597,11,10.13342
64,2.252438,11,11.15344
65,2.124357,14,10.92594
66,2.018046,14,11.68753
67,2.020566,17,12.26487
68,2.063503,15,7.304481
69,1.99838,15,8.324492
70,1.787961,16,6.343002
71,1.710435,18,7.393011
72,2.075761,11,4.210019
73,2.118648,12,5.07869
74,2.035847,13,5.715361
75,1.956781,13,6.725367
76,1.861431,15,6.640864
77,1.651819,16,7.67766
78,1.582742,17,8.14528
79,1.860437,15,9.197988
80,2.08229,11,5.695246
81,1.904568,12,7.466439
82,1.98348,12,6.22645
83,2.030073,12,8.305872
84,1.945656,14,6.77337
85,1.841602,15,7.63588
86,1.771114,16,8.381554
87,2.025814,9,15.96763
88,2.538838,6,9.756734
89,2.595028,6,10.75675
90,2.614677,6,11.77676
91,2.53527,7,11.47788
92,2.460748,9,11.35877
93,2.345409,10,12.02345
94,2.341187,11,9.907601
95,7.924172,9,6.813372
96,2.513704,9,7.813383
97,2.343011,11,7.000996
98,2.20336,14,6.546706

