TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.249256,0,0
2,3.260355,0,0
3,3.211408,0,0
4,3.175451,0,0
5,3.131795,0,0
6,3.361691,0,0
7,3.244439,0,0
8,3.324832,0,0
9,3.286485,0,0
10,3.254378,0,0
11,3.398734,0,0
12,3.073886,1,0.4400001
13,3.09621,1,1.439999
14,2.652631,2,1.279999
15,2.517953,3,1.519999
16,2.451832,2,1.249999
17,2.461845,2,2.269999
18,2.661216,2,3.289998
19,2.692978,2,4.289997
20,2.65734,2,5.289996
21,2.650058,2,6.309995
22,2.491692,3,5.909997
23,2.735448,3,6.910008
24,2.533212,4,2.540007
25,2.663006,6,2.564455
26,2.654961,7,3.481681
27,2.250177,9,4.098907
28,2.762103,8,2.677498
29,2.626999,8,3.694998
30,2.538356,12,3.466248
31,2.483521,12,4.413747
32,2.643958,10,8.226244
33,2.836631,8,6.222504
34,2.962956,8,7.282516
35,3.036933,8,8.302527
36,2.907911,8,9.322538
37,2.649975,10,5.501275
38,2.531391,12,4.640857
39,2.135227,14,4.147315
40,2.255522,7,2.042221
41,2.260525,9,12.39921
42,2.272738,8,3.878886
43,2.340733,9,4.528885
44,2.213076,10,5.533329
45,2.12902,10,6.016666
46,2.535182,6,7.120008
47,2.363312,7,8.666677
48,2.372594,7,7.902523
49,2.479342,7,8.902538
50,2.425723,7,9.902555
51,2.546098,7,10.90257
52,2.441911,7,12.12343
53,2.570041,7,4.015025
54,2.41342,9,4.192468
55,2.298391,11,4.928028
56,2.185038,11,5.928032
57,2.224741,11,6.948036
58,2.221796,11,7.94804
59,2.486381,6,6.541995
60,2.490507,7,7.006663
61,2.508377,8,5.551118
62,2.406016,8,6.573353
63,3.99725,10,5.358115
64,2.236673,11,4.781093
65,2.129968,12,5.525026
66,2.100222,14,6.069197
67,2.238518,13,6.097801
68,2.074755,13,7.100027
69,2.088037,14,7.943926
70,2.005107,15,8.724938
71,2.010268,14,9.036257
72,2.387929,10,18.50347
73,2.287836,12,9.777574
74,2.312673,12,4.320013
75,2.31259,12,5.340018
76,2.419413,12,6.35169
77,2.328306,13,5.543773
78,2.340568,13,6.563779
79,2.214396,15,7.351285
80,2.464966,11,7.380034
81,2.471995,12,7.801149
82,2.382986,13,8.538384
83,2.192571,13,9.558398
84,2.067415,17,8.786877
85,2.151123,17,9.502845
86,1.789057,18,10.54286
87,1.724866,18,11.54954
88,2.226254,9,10.46938
89,2.018915,11,36.27865
90,1.940391,14,17.676
91,1.977773,11,12.80402
92,1.949785,11,13.82404
93,1.698281,14,10.29678
94,1.91387,16,10.75254
95,1.894953,16,12.17166
96,1.796751,16,11.23168
97,1.896863,15,5.647347
98,1.713301,15,6.667354

