TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.205185,0,0
2,3.310018,0,0
3,3.434936,0,0
4,3.49077,0,0
5,3.225078,0,0
6,3.195221,0,0
7,3.255789,0,0
8,3.368012,0,0
9,3.145313,0,0
10,3.107347,1,0.4600001
11,3.18163,1,1.459999
12,3.196175,1,2.479998
13,3.193656,1,3.479997
14,3.011482,3,2.379998
15,3.024411,3,3.399997
16,2.964539,3,4.404997
17,2.765509,6,3.416664
18,2.598135,8,2.705555
19,2.338194,13,2.658285
20,2.284141,13,3.733524
21,2.112247,18,3.648444
22,2.016672,21,4.044446
23,1.878385,21,4.113004
24,1.784133,23,4.673398
25,1.475187,30,4.755592
26,1.783974,20,20.25941
27,1.719864,28,4.039624
28,1.378909,35,5.6229
29,1.331618,35,6.978796
30,1.440578,34,6.458876
31,1.315065,36,6.014661
32,1.221894,39,6.425292
33,1.124482,40,7.244298
34,1.484632,31,10.81031
35,1.806237,25,8.193727
36,1.74959,26,8.899941
37,1.662878,29,9.416909
38,1.958547,25,11.32793
39,1.802782,27,11.04554
40,1.917222,27,12.56096
41,1.94195,27,13.56098
42,2.192207,20,20.87061
43,2.521748,13,13.37712
44,2.374653,14,9.718096
45,2.352756,14,10.71811
46,2.345376,17,16.86496
47,2.351548,15,12.24316
48,2.382338,15,13.26318
49,2.200164,16,10.76239
50,2.244501,17,10.9999
51,2.33733,15,13.15488
52,2.817948,6,10.23677
53,2.64799,8,23.82027
54,2.738631,6,12.29679
55,2.735893,7,12.41347
56,2.705378,8,20.30019
57,2.819439,7,14.41349
58,2.757122,7,15.47351
59,2.328495,13,9.915633
60,2.224179,18,8.296595
61,2.12534,19,8.492764
62,2.070205,16,4.753408
63,2.05337,19,5.14818
64,2.050088,20,6.020354
65,1.813334,24,4.818838
66,1.812852,23,5.894603
67,2.373927,13,5.303345
68,2.309474,13,6.297798
69,1.994788,16,9.474303
70,2.079734,17,6.528961
71,2.049908,18,7.528968
72,2.06223,18,8.112543
73,1.962337,21,6.32766
74,1.845017,22,7.262669
75,1.888396,19,9.486762
76,2.307355,13,7.845225
77,2.103208,13,8.865237
78,2.206931,14,9.369696

