TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.447277,0,0
2,3.399136,0,0
3,3.449172,0,0
4,3.1065,0,0
5,2.820767,0,0
6,2.587527,0,0
7,2.663347,0,0
8,2.798413,0,0
9,2.798459,0,0
10,2.884053,0,0
11,2.865734,1,0
12,2.839086,1,1.04
13,2.855404,1,2.039999
14,2.792866,1,3.039998
15,2.765735,2,2.249999
16,2.591601,2,3.269998
17,2.564857,5,2.757776
18,2.413362,6,2.694443
19,2.33655,9,2.950554
20,2.302061,12,3.122222
21,2.07718,15,3.449722
22,1.927507,16,4.020625
23,1.867467,16,4.516042
24,2.209478,10,5.273888
25,1.859882,18,4.513751
26,1.728295,25,3.891065
27,1.44329,30,3.684821
28,1.483104,28,5.349766
29,1.444551,30,4.902577
30,1.309165,34,5.161081
31,1.176018,34,6.161085
32,1.67101,25,24.17656
33,1.655684,25,6.747196
34,1.627191,26,16.90225
35,1.642483,26,8.579336
36,1.54963,27,7.809511
37,1.601625,27,8.164523
38,1.616994,27,9.184538
39,1.537279,27,10.20455
40,1.906602,22,13.10532
41,2.28112,16,30.0869
42,2.284957,14,11.33221
43,2.252015,15,33.05943
44,2.136873,16,21.8643
45,2.1589,17,12.58346
46,2.192557,18,10.55511
47,2.140467,18,11.57512
48,2.124137,17,13.29915
49,2.484095,10,53.05066
50,2.607719,8,37.96045
51,2.587517,10,11.58502
52,2.322227,12,11.47346
53,2.363487,13,12.17281
54,2.363646,13,13.21282
55,2.29218,14,10.89462
56,2.166748,14,11.89463
57,2.049105,15,12.62429
58,11.96613,17,6.661144
59,2.06527,17,7.681151
60,1.999457,17,8.68116
61,2.111705,17,9.704504
62,2.531203,9,20.26788
63,2.554364,7,11.80342
64,2.519714,8,11.75724
65,2.497069,8,12.77726
66,2.514728,11,9.084678
67,2.415494,12,9.521351
68,2.223339,15,6.87824
69,2.168924,16,7.635356
70,2.39751,10,49.14727
71,2.409724,11,18.55347
72,2.286324,11,8.340026
73,2.303298,12,5.694301
74,2.305998,15,5.449012
75,2.248014,16,6.140014
76,2.196039,16,6.847521
77,2.101729,17,7.867532
78,1.925479,18,6.038363

