TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.355828,0,0
2,3.30372,0,0
3,3.162898,0,0
4,3.232874,0,0
5,3.310034,0,0
6,3.212964,0,0
7,3.065639,0,0
8,2.996103,0,0
9,3.083574,0,0
10,3.162818,0,0
11,3.061474,0,0
12,3.231381,0,0
13,3.304834,0,0
14,3.155939,1,0.8999997
15,2.950491,3,0.9999996
16,2.702674,6,1.288888
17,2.654432,7,2.177776
18,2.590432,7,3.206664
19,2.619125,7,2.785331
20,2.566504,9,3.57422
21,2.438698,9,4.590219
22,2.29914,16,3.056443
23,2.055466,19,3.540769
24,1.922721,20,4.441227
25,1.575068,28,3.971671
26,1.403957,31,4.651911
27,1.913531,19,4.541193
28,1.94394,19,5.56691
29,1.588487,27,9.441741
30,1.534357,30,4.513453
31,1.404213,32,5.200311
32,1.342165,33,4.820236
33,1.308335,33,5.860242
34,1.265267,34,6.736501
35,1.749458,28,8.641917
36,1.921875,24,27.63878
37,1.979423,23,8.273254
38,1.786569,27,9.421208
39,1.783373,24,12.64747
40,1.968594,23,11.39774
41,1.914759,24,10.01957
42,1.807606,24,11.06084
43,1.700823,25,11.5321
44,2.431291,14,9.510372
45,2.335349,17,23.85857
46,2.312254,15,11.17676
47,2.382322,16,27.24276
48,2.464249,15,13.1968
49,2.380757,16,13.21262
50,2.300513,16,14.23264
51,2.128926,19,12.98014
52,2.424371,9,10.7419
53,2.542115,9,11.76191
54,2.405757,11,11.75848
55,2.421453,12,8.881761
56,2.425879,12,9.901769
57,2.389904,13,10.2361
58,2.229217,13,9.092588
59,2.246755,12,11.18177
60,2.323853,13,6.632259
61,2.223284,14,6.978614
62,2.184383,15,7.38656
63,2.150973,17,7.513863
64,2.457403,11,17.41422
65,2.220652,12,9.25754
66,2.394562,12,6.289303
67,2.365326,13,7.222645
68,2.26979,13,8.242654
69,2.299248,15,7.943769
70,2.165892,16,6.872834
71,2.217485,16,7.872842
72,2.202107,16,8.929517
73,2.658381,9,5.967248
74,2.598091,9,6.987253
75,2.661753,9,8.00726
76,2.5595,13,6.545698
77,2.565992,14,7.312373
78,2.472915,14,8.277717

