TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.939419,0,0
2,2.931719,0,0
3,3.212407,0,0
4,2.745329,0,0
5,2.97743,0,0
6,3.040625,0,0
7,2.958178,0,0
8,2.796468,0,0
9,2.949694,0,0
10,2.902259,0,0
11,2.948618,0,0
12,3.042084,0,0
13,2.9688,1,0.7999998
14,2.96606,1,1.819999
15,2.890964,2,1.709999
16,2.731385,4,1.899999
17,2.696953,5,2.911109
18,2.676627,6,3.386664
19,2.414271,9,2.79222
20,2.219382,14,3.024443
21,1.994237,14,4.024443
22,1.781203,19,3.622946
23,1.719424,21,4.095057
24,1.865743,17,4.175223
25,1.834679,18,4.868893
26,1.444973,25,4.631132
27,1.22659,32,4.56723
28,1.004864,37,5.075222
29,0.8430406,39,4.696798
30,0.7649717,40,5.776803
31,0.9597662,37,7.464316
32,1.250997,32,5.596838
33,1.190876,32,6.616842
34,1.235151,32,7.636849
35,1.284846,32,8.656861
36,1.212091,32,9.656876
37,1.213314,33,8.072669
38,1.195821,33,9.092682
39,1.502164,28,12.07454
40,1.85475,20,9.151174
41,1.842154,20,10.19119
42,1.583179,26,12.37344
43,1.841661,20,12.23122
44,1.820713,20,14.09846
45,1.936966,21,11.13344
46,1.886841,22,11.89845
47,15.53441,22,12.93847
48,15.4184,20,15.12167
49,2.385185,12,66.4876
50,2.360773,13,9.90414
51,2.261028,14,10.26637
52,2.217082,14,11.28638
53,2.152541,16,11.26028
54,2.048391,17,11.96362
55,2.042836,19,11.39096
56,2.281188,15,19.20857
57,2.48686,11,9.360062
58,2.338104,13,35.43795
59,2.280209,14,9.553047
60,2.224982,14,10.83659
61,2.056865,16,9.719082
62,1.958492,18,6.900346
63,2.165723,13,13.61846
64,2.335166,10,5.685043
65,2.163731,13,12.63256
66,2.118806,12,5.526702
67,1.970706,15,5.633362
68,2.199047,12,7.54671
69,2.17304,13,7.867826
70,2.082557,14,6.975875
71,2.309784,14,7.568383
72,2.159028,17,7.294295
73,2.577844,9,16.09387
74,2.747049,6,7.843357
75,2.619684,10,7.119476
76,2.561311,11,7.767043
77,2.532459,12,8.657277
78,2.3389,14,7.257968

