TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.663335,0,0
2,2.400318,0,0
3,3.161484,0,0
4,3.080754,0,0
5,2.91611,0,0
6,3.013586,0,0
7,2.981853,0,0
8,2.823013,0,0
9,2.777674,0,0
10,2.932643,0,0
11,2.827289,0,0
12,2.770892,1,0.2
13,2.810115,2,0.6999997
14,2.739748,2,1.719999
15,2.775173,3,2.066665
16,2.68231,4,2.529998
17,2.636602,5,3.136664
18,2.530729,5,4.136663
19,2.530232,6,4.841107
20,2.375941,6,5.991108
21,2.184502,11,5.051667
22,2.022891,15,3.715669
23,1.713151,21,3.898523
24,1.823714,14,3.772413
25,1.789688,18,4.629005
26,1.579311,27,3.561172
27,1.656972,24,5.503423
28,1.511445,29,4.64251
29,1.164417,33,4.488632
30,1.120406,36,5.094156
31,1.133354,38,5.44301
32,1.14338,38,5.949911
33,1.629561,27,6.055027
34,1.700231,27,7.055031
35,1.694116,27,8.095038
36,1.685998,27,9.095046
37,1.660193,27,10.09506
38,1.676844,28,10.82195
39,1.659536,28,11.84197
40,2.001707,20,19.14462
41,2.112476,19,20.12963
42,1.948772,19,18.18294
43,2.202587,15,14.0768
44,2.207275,16,27.9847
45,2.260514,15,16.09685
46,2.199626,16,11.55125
47,2.013607,18,9.545945
48,1.86416,19,10.52346
49,2.146888,13,18.16489
50,2.258244,12,20.43692
51,2.426109,9,8.46452
52,2.23059,11,21.91942
53,2.432665,10,10.09342
54,2.323563,12,10.50565
55,2.147419,15,10.98455
56,2.039254,17,9.026587
57,1.942885,18,9.984189
58,1.890597,20,9.706759
59,2.129807,16,7.282086
60,1.976169,16,8.282094
61,1.943969,17,9.118623
62,1.834588,17,10.13863
63,1.751283,17,11.15865
64,2.108843,12,11.12071
65,2.702585,4,9.680085
66,2.500601,5,8.628963
67,2.341515,7,11.96424
68,2.460604,7,10.38674
69,2.54794,5,11.709
70,2.559967,8,10.18843
71,2.833419,5,13.72902
72,2.72102,7,11.32178
73,2.689657,6,12.0518
74,2.668686,5,16.78908
75,2.753752,7,14.94284
76,2.697656,10,12.13548
77,2.682923,10,13.17049
78,2.591527,12,9.62295

