TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.142077,0,0
2,3.164526,0,0
3,3.039914,0,0
4,3.212595,0,0
5,3.016402,0,0
6,2.963368,0,0
7,3.067831,0,0
8,3.033518,0,0
9,2.943337,0,0
10,3.262778,0,0
11,3.064921,1,0.18
12,3.037595,1,1.179999
13,2.833375,1,2.199999
14,2.805116,3,1.313333
15,2.583225,5,1.326666
16,2.766557,6,1.844443
17,2.820287,6,2.864442
18,2.567303,7,3.571109
19,2.264806,11,3.470665
20,2.036926,17,3.348444
21,1.722912,23,3.249048
22,1.510618,28,2.955279
23,1.444727,27,3.844613
24,1.933518,19,4.465648
25,1.770698,20,5.275928
26,1.620635,26,4.827136
27,1.5158,31,5.221357
28,1.311937,31,6.228981
29,1.245157,35,6.566716
30,1.076321,38,5.871863
31,1.057855,37,6.894761
32,1.634122,29,6.120821
33,1.545453,29,7.140826
34,1.506494,30,7.883371
35,1.467869,31,9.122534
36,1.55018,30,9.923392
37,1.565359,30,10.9234
38,1.480747,31,9.212564
39,1.516255,31,10.27258
40,2.039334,19,32.752
41,2.06427,17,9.78563
42,2.091948,17,10.80564
43,2.027916,18,23.26934
44,2.049014,17,12.86568
45,2.080108,19,9.500092
46,2.129495,19,10.5176
47,2.118273,19,11.53762
48,2.323082,14,15.3183
49,2.684576,8,10.36008
50,2.467835,13,15.81269
51,2.454821,11,9.304089
52,2.53984,11,9.946761
53,2.435735,12,10.9601
54,2.391586,13,10.63943
55,2.205347,15,8.475651
56,2.064599,17,8.965697
57,1.925447,20,9.007923
58,1.968952,17,30.48373
59,1.990319,18,6.329276
60,1.986657,19,7.350496
61,1.93689,19,6.182534
62,1.80715,20,6.93254
63,1.865026,19,10.1234
64,1.744401,19,11.12341
65,1.557276,23,10.00007
66,1.505475,23,9.319243
67,2.204352,14,6.788564
68,2.032473,16,15.86149
69,2.145597,14,8.848587
70,2.017805,15,10.22145
71,1.899797,15,9.683595
72,2.030727,15,9.580201
73,2.154058,16,11.03361
74,2.201188,16,10.41272
75,2.167113,17,10.61857
76,2.141777,17,11.61858
77,2.651783,8,10.81953
78,2.663642,9,10.62986

