TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.556257,0,0
2,3.729577,0,0
3,3.769434,0,0
4,3.480936,0,0
5,3.229574,0,0
6,2.982998,0,0
7,2.954058,0,0
8,3.039895,0,0
9,3.041351,0,0
10,3.020592,0,0
11,3.025395,0,0
12,3.172814,1,0.7399998
13,3.201321,1,1.739999
14,3.019279,2,1.459999
15,2.924008,5,1.421666
16,2.933476,5,2.421665
17,2.693866,6,2.634443
18,2.611849,10,2.578887
19,2.436005,12,3.236665
20,2.060144,15,3.78111
21,2.023173,18,4.395157
22,1.862046,21,4.137639
23,1.622308,24,4.842378
24,1.603393,26,5.145327
25,1.80358,20,7.44116
26,1.891825,20,5.600768
27,1.736522,21,6.392067
28,1.550423,25,6.925516
29,1.363127,29,5.93197
30,1.211091,33,4.909699
31,1.103086,38,5.454028
32,10.40387,37,6.749621
33,1.615322,27,13.67711
34,1.69784,25,7.762825
35,1.538042,29,9.168372
36,1.756228,25,9.802838
37,1.644819,25,10.82285
38,1.710036,25,11.82286
39,1.623628,27,9.739662
40,1.652624,27,10.73968
41,1.674495,28,11.58886
42,2.021447,20,23.51445
43,1.937356,20,22.75569
44,2.252203,19,20.86941
45,2.276353,16,12.539
46,2.229076,18,14.72182
47,2.289372,18,13.98565
48,2.276845,18,14.98567
49,2.057052,19,14.10317
50,2.315897,15,17.61584
51,2.655547,9,9.544103
52,2.176941,16,13.91433
53,2.422405,16,14.8908
54,2.41071,15,25.31232
55,2.435425,14,12.1628
56,2.312095,16,10.33488
57,2.209538,20,9.700095
58,2.143272,21,10.00759
59,2.189821,18,8.551083
60,2.059797,20,9.129172
61,2.070654,20,10.14918
62,1.983379,21,10.968
63,7.190346,23,9.879117
64,1.707894,23,10.89913
65,13.97297,13,17.88683
66,2.616746,8,50.18145
67,2.635683,8,8.854536
68,2.676683,8,9.874546
69,2.714454,8,10.87455
70,2.71275,8,11.89957
71,2.647128,9,11.47789
72,2.618335,11,10.53122
73,2.527901,11,11.49457
74,2.380604,15,9.846298
75,2.232278,18,7.896755
