TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.780595,0,0
2,3.150382,0,0
3,3.244213,0,0
4,3.269746,0,0
5,3.130329,0,0
6,3.191216,0,0
7,3.231836,0,0
8,3.130006,0,0
9,3.127714,0,0
10,3.079112,0,0
11,3.0945,0,0
12,3.066907,0,0
13,2.841218,1,0.4600001
14,2.565563,6,1.011666
15,2.622414,5,2.147499
16,2.749893,5,3.167498
17,2.623335,6,3.104998
18,2.550443,6,4.124997
19,2.516051,7,4.104997
20,2.429833,7,5.133329
21,2.179827,14,3.246428
22,2.087843,16,3.440718
23,1.908268,21,3.452365
24,1.68624,23,4.22466
25,1.555029,26,4.988012
26,1.848615,19,5.182832
27,1.583618,22,9.450265
28,1.313293,29,5.321013
29,1.115993,29,5.686767
30,1.052391,32,6.567993
31,0.9875994,32,7.612445
32,0.9345704,34,8.335958
33,0.8754473,35,9.203948
34,0.8657598,35,10.25229
35,0.897709,35,11.30064
36,1.038353,33,13.07211
37,1.37366,25,24.55515
38,1.46962,25,23.39626
39,1.453667,24,32.42354
40,1.470126,25,24.99042
41,1.489406,26,17.5299
42,1.550471,24,18.6787
43,1.560268,25,19.21311
44,1.504477,25,20.24884
45,1.518444,25,21.3053
46,1.489037,25,22.34103
47,1.679458,20,34.89433
48,2.233575,14,20.0874
49,2.054178,15,70.51031
50,2.149632,15,11.65587
51,2.117396,15,12.71231
52,2.121451,15,13.74803
53,2.029475,16,13.93418
54,2.041112,16,14.95419
55,2.023617,16,15.98686
56,1.99238,16,17.04088
57,1.960409,16,18.09489
58,2.239382,8,38.51225
59,2.650141,3,3.933348
60,2.611001,6,61.0009
61,2.694204,8,27.40171
62,7.335053,7,2.753011
63,2.473029,12,4.318022
64,2.557796,10,4.56334
65,2.581869,9,4.812153
66,2.384038,13,4.095562
67,2.375595,14,3.831672
68,1.94769,18,4.50584
69,2.469053,10,16.90169
70,2.375285,10,12.99793
71,2.420889,11,6.247786
72,2.33568,12,6.055845
73,2.115511,15,7.250027
74,2.220059,13,8.470754
75,1.98027,15,9.07709
76,2.003871,16,9.499101
77,1.995245,18,10.11662
78,1.889061,18,11.13664
79,2.048982,18,12.15665
80,2.252907,12,13.83911
81,2.375911,8,11.57279
82,2.175702,9,11.87124
83,2.281817,12,8.669193
84,2.361925,13,9.131195
85,12.22216,15,8.989524
86,2.446164,15,9.98953
87,2.344856,15,10.98954
88,2.437951,15,12.00122
89,2.358748,15,13.0329
90,2.256319,17,10.31732
91,2.432184,15,8.356483
92,2.143887,19,20.54053
93,2.0151,21,6.788397
94,1.91819,22,7.069508
95,1.695423,25,7.005476
96,1.531304,28,7.292147
97,1.384644,28,8.319928
98,1.300763,30,8.977992

