TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.920393,0,0
2,2.662714,0,0
3,3.346441,0,0
4,3.232634,0,0
5,3.337945,0,0
6,3.13976,0,0
7,3.161405,0,0
8,3.276836,0,0
9,3.320973,0,0
10,3.334234,0,0
11,3.379039,0,0
12,3.323264,1,0.54
13,3.12714,3,1.065
14,3.115469,3,2.064999
15,3.167067,3,1.119999
16,3.023069,4,1.673332
17,2.891612,4,2.693332
18,2.757988,9,1.799046
19,2.415143,17,2.528993
20,2.268034,16,3.656307
21,1.962892,21,3.158962
22,1.798559,24,3.632969
23,1.57512,27,3.359228
24,1.418635,28,4.18273
25,1.353422,31,4.8243
26,2.00607,20,4.923305
27,1.821209,23,5.292531
28,1.643227,26,6.409163
29,1.78362,25,7.013654
30,1.776803,25,8.033665
31,1.723339,27,8.262007
32,1.641178,28,9.031464
33,1.605007,28,10.03148
34,1.587606,28,11.05149
35,1.487775,29,11.72906
36,1.57129,29,12.82192
37,1.900716,22,13.7436
38,1.92702,21,14.76362
39,1.839535,21,15.78364
40,1.7985,22,16.19577
41,1.763186,23,13.94439
42,1.750145,23,17.67569
43,1.691294,23,18.71571
44,1.607593,24,19.19957
45,1.402878,25,13.68126
46,1.345082,25,14.70692
47,1.536021,21,23.14843
48,2.133036,15,10.01224
49,1.982633,18,61.16961
50,1.596247,22,10.53913
51,1.881719,20,13.54667
52,1.874782,20,8.990973
53,1.793562,23,7.382983
54,1.78445,21,10.64732
55,1.723567,21,11.64733
56,1.632425,22,12.19012
57,1.702013,23,12.97513
58,1.849984,19,16.36743
59,2.347659,10,6.361696
60,2.403863,10,7.361707
61,2.292345,11,35.14809
62,2.664276,10,9.381729
63,2.590191,11,9.368731
64,2.407535,14,7.190273
65,2.627823,11,11.44876
66,2.523059,12,11.59495
67,2.467567,12,12.62212
68,2.522629,13,12.87463
69,2.808266,6,57.43258
70,2.847776,6,8.492088
71,2.649737,8,6.6814
72,2.681783,8,7.681406
73,2.744707,9,8.412524
74,2.628397,9,9.432532
75,2.539637,9,10.45254
76,2.473932,10,11.03977
77,2.407313,12,11.61367
78,2.050351,14,10.76257
79,2.001859,16,9.525335
80,2.094265,14,15.73203
81,2.26152,13,5.588905
82,2.390728,13,6.588634
83,2.239087,15,6.948436
84,2.024595,19,4.826352
85,2.020525,20,5.640585
86,1.975306,21,6.455171
87,1.964509,21,7.475179
88,1.743152,25,6.413058
89,1.742553,25,7.018728
90,1.522679,27,7.543971
91,1.742623,20,7.935512
92,1.55009,26,8.479575
93,1.454991,24,9.797088
94,1.474601,25,7.549573
95,1.372137,27,8.940392
96,1.32886,27,9.960402
97,1.178051,28,10.69152
98,1.107023,29,11.40059

