TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.743889,0,0
2,2.433968,0,0
3,3.050364,0,0
4,2.96352,0,0
5,2.962459,0,0
6,2.990403,0,0
7,3.017365,0,0
8,3.159539,0,0
9,3.118528,0,0
10,3.116723,0,0
11,3.203952,0,0
12,3.212861,0,0
13,3.113331,1,0.42
14,3.144378,1,1.439999
15,3.03183,4,0.3066667
16,2.813933,6,1.089999
17,2.651992,9,1.290222
18,2.449474,10,2.135998
19,2.186455,14,2.550998
20,2.166468,19,2.783093
21,1.941216,20,3.795592
22,1.876491,22,4.14796
23,1.481367,27,3.932309
24,1.342322,30,4.627833
25,1.058741,34,4.978588
26,1.364572,31,4.59794
27,1.176806,34,5.113001
28,1.202829,34,6.153008
29,1.172301,34,7.173016
30,1.097275,34,8.175988
31,1.095013,36,8.668386
32,1.085572,36,9.684154
33,0.9797267,38,7.884376
34,0.9138331,38,8.90439
35,0.9189817,38,9.924405
36,1.161055,33,12.39943
37,1.382199,29,15.4907
38,1.426521,29,29.76329
39,1.472489,28,12.69757
40,1.380962,33,11.67819
41,1.385968,30,12.69945
42,1.414049,31,13.20572
43,1.479024,29,15.94375
44,1.39044,30,13.67782
45,1.323428,30,14.67784
46,17.26117,30,15.69785
47,1.538276,24,23.61465
48,1.984502,18,13.99702
49,6.42695,22,20.97793
50,1.827314,18,16.01707
51,1.681221,19,17.13709
52,1.624805,19,16.38598
53,1.596461,20,16.40877
54,1.429543,21,15.12876
55,1.360901,21,15.39844
56,1.295902,23,12.31484
57,1.271483,23,13.31485
58,1.694114,12,35.92256
59,2.366816,9,9.13942
60,2.462368,10,73.85065
61,2.401831,12,22.45314
62,2.406248,12,15.23468
63,2.663962,9,13.17946
64,2.721068,9,14.19948
65,2.669119,9,15.2195
66,2.369447,15,12.4038
67,2.300696,16,12.51931
68,2.385683,17,11.80847
69,2.55644,11,10.44454
70,2.560026,11,11.44456
71,2.483692,12,10.96122
72,2.326859,13,10.44899
73,2.391914,14,11.489
74,2.295138,16,10.85678
75,2.131273,17,11.54901
76,2.139905,18,11.4033
77,2.05829,20,11.30612
78,1.925673,20,12.32547
79,2.286568,16,14.83015
80,2.390644,10,12.25511
81,2.518385,9,10.5723
82,2.344948,10,8.44007
83,2.458039,11,9.007413
84,2.267384,13,7.909617
85,2.222159,14,8.553403
86,2.048898,15,8.88483
87,1.923633,18,9.029807
88,1.710337,23,8.151457
89,1.354384,27,6.950136
90,1.371172,26,8.138477
91,1.443638,20,6.215412
92,1.188093,26,9.605902
93,0.9643838,30,9.139489
94,0.9070339,32,9.600662
95,0.812003,33,10.37722
96,0.7176209,36,10.82735
97,0.6452606,36,11.84737
98,0.5402126,37,12.57042

