TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.767282,0,0
2,3.092985,0,0
3,3.610226,0,0
4,3.495176,0,0
5,3.480574,0,0
6,3.483969,0,0
7,3.47971,0,0
8,3.343547,0,0
9,3.428265,0,0
10,3.346204,0,0
11,3.451175,0,0
12,3.429021,0,0
13,3.390915,1,0.7799998
14,3.302641,2,1.269999
15,3.103384,3,0.7999997
16,2.879013,6,1.268888
17,2.787001,7,2.122221
18,2.631514,10,2.372887
19,2.490308,15,2.773054
20,2.417957,15,3.603109
21,2.134327,17,3.98283
22,1.985176,24,3.847405
23,1.684426,26,4.521597
24,1.52914,31,4.702023
25,1.558089,28,5.956007
26,1.793802,24,4.853715
27,1.641192,24,5.762054
28,1.58388,26,6.530832
29,1.384646,30,6.699316
30,1.29462,35,6.966704
31,14.29113,36,7.881157
32,1.198821,36,8.881168
33,1.229246,36,9.901179
34,1.219106,36,10.92119
35,1.465441,33,12.13999
36,1.564381,29,10.85591
37,2.045367,24,9.390084
38,1.810499,26,15.30007
39,1.927813,26,12.78508
40,1.953717,25,11.98679
41,1.951883,25,13.0068
42,2.020275,25,14.02682
43,1.919409,25,15.04683
44,1.793228,25,16.04806
45,1.792986,25,17.14929
46,1.725294,28,17.01449
47,1.954796,23,23.59525
48,2.253403,19,49.09946
49,2.189872,18,61.62632
50,2.213843,19,22.11569
51,2.132805,19,9.925443
52,2.066504,20,10.58289
53,1.985378,21,10.49178
54,1.934412,21,11.49012
55,1.815134,21,12.51014
56,1.809082,21,13.53015
57,1.666824,22,13.4835
58,1.875953,18,17.51901
59,2.238396,9,6.841486
60,2.106574,17,12.57326
61,2.217893,15,14.96382
62,2.537779,11,9.227576
63,2.461286,12,22.30518
64,2.368164,14,10.0834
65,2.079066,18,8.110622
66,2.027964,20,8.241071
67,1.8756,24,8.624631
68,1.726903,25,9.557309
69,2.209193,19,5.651274
70,2.179998,19,6.478777
71,2.226839,21,5.25843
72,2.190517,22,5.947012
73,2.171514,22,6.966506
74,2.164386,22,8.007348
75,2.013252,24,7.841985
76,1.935498,26,7.791956
77,1.926583,27,8.727523
78,1.779691,27,9.747535
79,1.597587,28,10.43381
80,2.44504,17,9.832928
81,2.213055,19,7.131608
82,2.032438,21,7.620948
83,1.854053,22,8.261401
84,1.674485,23,9.070857
85,1.668709,23,10.07814
86,1.614228,25,10.54476
87,1.597866,25,11.58603
88,1.631059,25,12.62729
89,1.53826,26,13.66947
90,1.356684,26,14.34585
91,1.529661,24,22.90749
92,1.567689,24,15.56081
93,1.560634,24,16.61271
94,1.401271,25,12.00682
95,1.362944,26,12.70905
96,1.330601,26,13.75031
97,1.312557,26,14.79157
98,1.313947,26,15.85325

