TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.166483,0,0
2,3.026695,0,0
3,3.079317,0,0
4,3.088155,0,0
5,3.131052,0,0
6,2.978496,0,0
7,2.921496,0,0
8,2.826804,0,0
9,2.934386,0,0
10,2.952305,0,0
11,2.891618,0,0
12,2.91617,0,0
13,2.8437,1,0.6199999
14,2.826126,1,1.879999
15,2.897445,4,1.354999
16,2.838174,4,2.394998
17,2.755672,4,3.394998
18,2.459433,5,2.307498
19,2.429679,6,2.821998
20,2.370997,6,3.841997
21,2.282261,7,3.574665
22,2.106263,7,4.594667
23,1.66737,12,3.529377
24,1.323863,15,3.841003
25,1.771175,13,5.30134
26,1.770534,13,6.321345
27,1.760242,14,7.092445
28,1.748672,14,8.062153
29,1.719392,14,9.051254
30,1.693908,14,10.04036
31,1.780471,14,11.01007
32,1.742161,15,9.639158
33,1.649093,16,10.6316
34,1.60535,16,10.69514
35,1.475583,17,10.29424
36,1.803115,14,12.61832
37,1.931971,14,13.57288
38,1.802733,15,9.991629
39,1.711885,15,10.96134
40,1.692462,16,10.8777
41,1.669765,16,11.8862
42,1.623222,17,12.10863
43,1.640158,17,13.09773
44,1.628586,17,14.08684
45,1.601645,18,11.35741
46,1.508725,18,12.33844
47,1.769015,14,17.8924
48,1.962859,10,69.58907
49,1.952535,12,17.62955
50,1.960594,13,16.41912
51,2.005822,12,8.86674
52,1.889997,13,9.309242
53,1.866895,14,9.831931
54,1.937957,14,10.83194
55,1.933984,14,11.85196
56,1.928545,15,11.84196
57,1.921387,15,12.86198
58,2.487418,7,59.64404
59,2.54758,6,13.08512
60,2.476721,8,10.52544
61,2.483244,8,11.54545
62,2.454624,8,12.58547
63,2.509391,8,13.58548
64,2.65041,8,14.6055
65,2.675608,8,15.60551
66,2.360585,10,13.25599
67,2.263116,10,14.256
68,2.149718,11,13.9325
69,2.524673,7,9.12296
70,2.346037,8,8.977597
71,2.204488,11,8.47258
72,2.25904,9,6.508806
73,2.225849,9,7.50881
74,2.170481,9,8.548814
75,2.152116,9,9.568819
76,2.07783,11,9.08906
77,1.900471,14,6.329483
78,1.708739,16,7.111154
79,1.606263,16,8.111167
80,2.137442,4,6.706687
81,2.320653,6,7.080032
82,2.163758,8,13.8791
83,1.944119,11,7.20575
84,1.982744,9,9.355066
85,2.055023,10,6.81004
86,2.259177,10,7.810049
87,2.107797,10,8.995058
88,2.052555,14,4.301692
89,1.947899,16,5.266696
90,1.815185,17,6.031979
91,1.94678,14,7.273141
92,1.883162,14,6.752991
93,1.930334,15,7.437585
94,1.729113,17,7.643369
95,1.632869,19,7.947369
96,1.672078,21,7.703357
97,1.448954,24,7.541763
98,1.224485,24,8.541776

