TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.967101,0,0
2,3.608714,0,0
3,4.602695,0,0
4,4.281989,0,0
5,4.290614,0,0
6,3.999142,0,0
7,3.709214,0,0
8,3.851759,0,0
9,3.575825,0,0
10,3.677604,0,0
11,2.997854,1,0.22
12,3.035126,1,1.219999
13,2.62612,2,1.249999
14,2.523505,2,2.269999
15,2.586291,3,2.306665
16,2.61681,3,3.366664
17,2.603793,4,3.99333
18,2.573751,6,4.761663
19,2.441676,6,5.758331
20,2.468045,7,6.552006
21,2.249179,8,6.232016
22,2.293463,8,7.252027
23,2.24716,8,8.272038
24,2.065693,10,8.68767
25,2.04604,12,5.135731
26,2.015924,15,5.503356
27,1.997732,16,6.218916
28,1.922513,16,7.218923
29,1.839223,17,6.918921
30,1.778227,17,7.938929
31,2.00971,17,8.958936
32,1.974567,17,9.958945
33,1.961698,18,9.920616
34,1.802872,19,8.420475
35,1.740192,20,8.902234
36,2.091192,15,9.708962
37,1.944609,16,9.428967
38,2.14535,16,10.44898
39,2.096324,17,10.62065
40,1.956033,18,10.55066
41,1.892061,18,11.57067
42,1.725364,19,11.85368
43,1.451009,22,11.29187
44,1.451004,22,12.31189
45,1.387194,22,13.3119
46,1.304175,23,10.96894
47,1.491972,19,14.10787
48,1.859273,12,7.966246
49,6.250823,15,26.92832
50,1.895259,13,36.21595
51,1.916199,14,19.86071
52,1.88347,13,11.78264
53,1.825959,15,10.91288
54,1.744817,16,11.37399
55,1.764679,16,12.37901
56,1.763603,17,12.54901
57,1.687431,19,12.19013
58,2.237997,11,35.73378
59,2.368444,9,12.25012
60,2.347381,11,11.06582
61,2.415653,11,12.09155
62,2.366787,11,13.09156
63,2.406456,10,15.2685
64,2.475476,11,15.08874
65,2.463586,11,16.10876
66,2.482426,12,11.63919
67,2.404734,12,12.6592
68,2.357114,14,11.6603
69,2.835759,9,7.133815
70,2.730453,9,8.11132
71,2.561391,12,5.919304
72,2.533099,12,6.919306
73,2.566076,12,7.954865
74,2.384548,15,6.704939
75,2.292244,15,7.836056
76,2.154206,17,8.189392
77,2.089485,19,8.810349
78,2.100698,19,9.830356
79,2.056427,20,10.33255
80,2.587857,10,8.007526
81,2.470619,11,8.688927
82,2.505728,11,9.713387
83,2.294675,14,9.740898
84,2.336002,15,10.61123
85,2.295959,16,9.211354
86,2.181863,18,6.743071
87,2.137291,20,7.642921
88,1.827072,23,6.442388
89,1.801329,26,7.09308
90,1.64318,27,8.011837
91,1.789006,25,6.305521
92,1.723709,26,6.996861
93,1.713912,26,8.047462
94,1.863477,23,10.95251
95,1.778819,22,9.570273
96,1.876715,22,7.871714
97,1.764325,25,7.891706
98,1.718271,26,8.911719

