TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.904147,0,0
2,3.244414,0,0
3,3.845021,0,0
4,3.852417,0,0
5,3.747066,0,0
6,3.637101,0,0
7,3.410075,0,0
8,3.608238,0,0
9,3.563937,0,0
10,3.542942,0,0
11,3.519911,0,0
12,3.356961,0,0
13,3.126098,1,0.12
14,2.515423,4,0.7966664
15,2.589606,4,1.816666
16,2.611567,4,2.836665
17,2.851644,4,3.856664
18,2.969153,4,4.876663
19,2.582117,6,4.298886
20,2.539777,6,5.318884
21,2.528776,6,6.318884
22,2.451953,7,6.838342
23,2.250003,8,7.490023
24,1.678585,15,5.815252
25,1.943316,15,4.182236
26,1.971199,16,5.050571
27,1.941162,16,6.050577
28,1.904902,16,7.050581
29,1.902381,16,8.090589
30,1.899939,16,9.110595
31,2.066119,16,10.1106
32,2.02984,16,11.13062
33,2.029182,16,12.13064
34,2.043974,16,13.15067
35,1.66227,17,10.74302
36,2.050796,15,7.66507
37,2.159956,15,8.685081
38,2.133228,15,9.685092
39,2.058548,16,9.732869
40,2.006514,16,10.75288
41,1.806916,17,11.12177
42,1.709895,17,12.15845
43,1.716235,19,12.31957
44,1.634514,19,13.3307
45,1.362419,22,10.61815
46,1.209013,23,10.24815
47,1.565661,16,20.36206
48,1.906469,13,32.85473
49,1.980131,14,22.49207
50,2.037234,11,9.355773
51,1.916437,13,14.22443
52,1.909342,15,8.36228
53,1.764752,15,9.391922
54,1.833119,16,9.982524
55,1.79099,16,10.98254
56,1.884565,16,12.02256
57,1.898149,17,12.21146
58,2.477832,8,49.04049
59,2.377359,9,28.91189
60,2.4464,9,12.31762
61,2.089989,12,9.178421
62,2.154395,14,9.108839
63,2.059262,15,9.701761
64,2.083169,15,10.72177
65,2.117432,15,11.74178
66,1.987997,17,8.737862
67,1.906432,17,9.026433
68,1.952129,18,9.457863
69,2.432939,11,30.53803
70,2.446293,14,10.78563
71,2.313874,14,9.907565
72,2.309723,15,6.278839
73,2.387862,15,7.287329
74,2.333547,15,8.307337
75,2.510406,15,9.307345
76,2.519339,15,10.34735
77,2.369784,17,8.232145
78,2.202348,18,8.710483
79,2.011589,20,9.092159
80,2.405784,9,6.407641
81,2.436272,12,5.171501
82,1.883057,18,7.959114
83,2.244978,14,15.8926
84,2.07131,17,8.735336
85,1.975804,17,6.165692
86,1.969872,19,7.065336
87,1.933574,21,7.413058
88,1.977609,22,8.247604
89,2.012867,22,9.267612
90,1.993765,22,10.26762
91,2.013866,20,10.00507
92,1.98651,21,10.05307
93,1.967639,21,11.07309
94,1.922028,22,11.28343
95,1.770128,24,7.839598
96,1.624592,24,8.858657
97,1.536937,26,9.269644
98,1.422959,29,9.200406

