TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,3.222536,0,0
2,3.490503,0,0
3,3.827744,0,0
4,3.58769,0,0
5,3.407077,0,0
6,3.457406,0,0
7,3.32506,0,0
8,3.211642,0,0
9,3.257086,0,0
10,3.083355,1,0.14
11,3.174538,1,1.14
12,3.063981,2,1.339999
13,2.955052,3,1.746666
14,2.79067,5,1.946665
15,2.679512,6,2.489998
16,2.863614,4,3.229998
17,2.740888,5,3.333331
18,2.660222,7,3.71833
19,2.662428,9,4.055108
20,2.520106,11,4.508887
21,2.471615,15,4.878055
22,2.450587,13,4.99717
23,2.487905,12,5.62917
24,2.329325,17,4.958793
25,2.325898,19,3.725786
26,2.240419,21,3.987547
27,2.238871,20,5.630067
28,2.273187,21,6.065627
29,2.077754,26,5.787056
30,1.998731,28,6.784246
31,2.24577,21,24.40984
32,2.082537,26,3.584806
33,2.091614,27,4.612791
34,1.955045,26,6.303904
35,1.943066,30,5.998354
36,1.73455,31,7.108676
37,1.692536,33,7.93133
38,1.540434,37,6.557042
39,1.45147,39,7.422192
40,1.2851,39,8.442203
41,1.250904,38,10.97428
42,1.453561,32,7.680522
43,1.509111,34,25.23469
44,1.452648,39,10.05424
45,1.547224,35,13.31743
46,1.483086,37,9.996661
47,1.522483,36,10.11992
48,1.510289,33,14.02969
49,1.483047,35,11.56928
50,1.439166,35,12.52163
51,1.334584,38,13.55497
52,1.268741,40,14.05235
53,1.275707,36,19.1319
54,1.455232,29,12.09185
55,1.482377,32,22.64706
56,1.334596,34,17.88741
57,2.495535,32,13.77235
58,1.396521,33,17.93436
59,1.394444,33,15.42505
60,1.362308,37,12.50617
61,1.244073,37,13.14416
62,1.283767,37,14.14418
63,1.444579,25,31.66601
64,1.589202,22,11.52177
65,1.478099,32,17.06512
66,6.834691,33,16.87626
67,4.63547,32,16.5963
68,1.720913,27,31.13232
69,1.690641,29,14.31543
70,1.729385,31,12.56063
71,1.595357,30,15.21531
72,1.477357,40,12.5415
73,1.526738,34,14.05151
74,1.807163,30,18.31537
75,1.645068,36,15.00321
76,1.589205,42,15.70614
77,1.543915,39,19.04605

