TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.414663,0,0
2,3.423547,0,0
3,3.533228,0,0
4,3.400352,0,0
5,3.442647,0,0
6,3.534935,0,0
7,3.585072,0,0
8,3.564142,0,0
9,3.452162,0,0
10,3.592917,0,0
11,3.419463,0,0
12,3.531822,0,0
13,3.496406,0,0
14,3.16753,3,0.6799999
15,2.954523,4,2.109999
16,3.006078,5,1.315555
17,2.898015,9,2.021665
18,2.791039,10,2.982664
19,2.719609,12,2.957998
20,2.473572,16,3.109553
21,2.423877,18,3.840759
22,2.282975,22,4.041162
23,2.370992,20,6.421682
24,2.539463,21,3.866008
25,2.465511,24,4.19559
26,2.326769,25,5.007819
27,2.210865,25,6.141159
28,2.035314,28,5.189208
29,2.028751,29,6.018994
30,1.897552,30,6.861143
31,2.012954,30,7.984851
32,2.913169,27,17.01159
33,5.212049,28,24.52861
34,1.772216,29,11.18897
35,1.966112,28,8.169279
36,1.756473,30,8.856512
37,1.680444,33,9.563442
38,1.704651,35,10.38487
39,1.610504,37,8.704434
40,1.47775,37,9.55278
41,1.341745,37,10.14071
42,1.329316,37,11.00906
43,1.123588,37,11.98824
44,1.034469,37,12.987
45,1.210109,29,31.62161
46,1.498153,27,11.27224
47,1.851446,27,12.28336
48,1.705255,27,13.29449
49,1.686109,27,14.28617
50,1.598279,27,15.27786
51,1.546185,27,16.25011
52,1.395002,28,13.36676
53,1.443692,30,14.1197
54,1.465089,28,16.12346
55,1.498805,29,16.11765
56,1.2253,35,16.29391
57,1.092941,38,14.29931
58,0.9893848,39,15.07482
59,1.220684,30,34.34222
60,1.354405,29,61.15715
61,1.460087,30,39.28738
62,1.47864,30,13.99731
63,1.379505,32,11.41799
64,1.419593,32,12.22939
65,1.399243,34,12.86162
66,1.499548,35,13.67003
67,1.420361,35,14.69004
68,1.631136,26,31.08371
69,1.65845,23,9.747746
70,1.541577,29,32.44704
71,1.547789,32,16.39616
72,1.532589,35,12.35937
73,1.725581,28,11.81045
74,1.595628,34,10.20182
75,1.721326,30,14.18683
76,1.575403,38,10.8763
77,1.617865,41,11.56403

