TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.896421,0,0
2,3.906189,0,0
3,3.937804,0,0
4,3.546707,0,0
5,3.332119,0,0
6,3.169368,0,0
7,3.200084,0,0
8,3.164237,0,0
9,3.05372,0,0
10,3.131448,0,0
11,3.079091,1,0.7999998
12,2.988348,1,1.819999
13,3.032407,1,2.819998
14,2.661585,3,1.573332
15,2.579588,5,1.937499
16,2.539484,6,1.847777
17,2.731085,7,2.738332
18,2.715173,7,3.758331
19,2.616205,8,2.645998
20,2.401912,13,2.770474
21,2.281085,18,3.360831
22,2.303172,19,4.334164
23,2.306914,19,5.385279
24,2.171911,22,5.198969
25,2.228588,25,5.223183
26,2.164367,22,3.989053
27,2.205979,24,4.840729
28,2.081965,28,5.166943
29,1.949946,30,5.925182
30,1.889945,32,5.259517
31,1.664482,34,6.026574
32,1.644716,38,6.641453
33,1.59381,36,8.459323
34,1.549155,33,10.97708
35,1.674222,34,12.13998
36,1.662567,33,14.44998
37,1.626099,37,8.427283
38,1.496293,38,8.424753
39,1.422738,37,10.29457
40,4.605248,41,9.085513
41,1.272454,42,9.549427
42,1.988919,43,10.1736
43,1.173808,47,10.71759
44,1.126755,50,10.99133
45,1.089959,50,12.24894
46,1.17673,44,15.22397
47,1.400269,37,35.54913
48,1.165351,44,13.89343
49,1.308076,38,23.3811
50,1.381163,36,25.42173
51,1.335987,38,19.48696
52,1.388955,42,13.19963
53,1.283517,39,14.52789
54,1.267976,44,12.99314
55,1.295358,46,13.64945
56,1.318596,47,14.42011
57,1.31992,42,16.56201
58,1.315243,39,16.6952
59,1.535295,33,18.54692
60,1.374714,30,22.52687
61,1.844413,26,16.60067
62,1.95689,26,17.60069
63,1.613606,36,14.92914
64,1.867309,27,18.92628
65,1.711869,31,15.8889
66,1.677031,35,15.32231
67,1.564444,37,15.90718
68,1.703752,30,21.39912
69,1.653622,38,17.18585
70,1.619416,37,18.01741
71,1.674149,36,19.01359
72,1.880921,30,26.43336
73,2.08157,22,16.22081
74,2.115803,27,27.30613
75,1.866104,31,22.50006
76,2.01817,26,49.76131
77,1.942866,29,17.47456

