TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.758634,0,0
2,2.380965,0,0
3,2.91804,0,0
4,2.76524,0,0
5,2.302628,0,0
6,2.397255,0,0
7,2.670056,0,0
8,2.765141,0,0
9,2.772114,0,0
10,2.93028,0,0
11,2.818578,0,0
12,2.764382,1,0.16
13,2.589001,2,0.6899997
14,2.634764,2,1.709999
15,2.816087,2,2.749998
16,2.639085,3,3.109998
17,2.645524,3,4.129997
18,2.856548,4,4.486663
19,2.658917,8,1.834999
20,2.734521,9,2.551498
21,2.449231,14,2.295999
22,2.430247,17,2.959127
23,2.576846,12,2.812498
24,2.588646,14,4.520552
25,2.589853,14,4.467497
26,2.452734,16,3.744695
27,2.236706,18,4.253029
28,2.011235,27,4.206314
29,1.679988,32,3.567779
30,7.660959,34,4.460466
31,1.449804,38,5.178058
32,1.428014,33,7.10273
33,1.416868,29,12.43212
34,1.406094,27,7.599478
35,1.232971,36,10.36098
36,1.108609,37,8.136704
37,1.168138,36,9.708953
38,1.174868,36,10.76897
39,1.115612,40,8.920039
40,7.156292,41,9.73983
41,1.017677,43,10.52884
42,1.108367,36,20.78171
43,1.257883,34,27.5958
44,1.485905,36,15.52788
45,1.555176,34,10.88719
46,1.541492,35,14.32548
47,1.526601,35,10.14042
48,1.422693,35,10.94044
49,1.509541,34,15.00727
50,1.379861,37,12.4338
51,1.39601,38,13.22923
52,1.288698,39,14.1515
53,1.259698,39,15.17152
54,1.414283,32,24.30261
55,1.539739,26,13.5143
56,1.756026,31,23.69093
57,1.71925,30,24.57219
58,1.662333,36,16.42682
59,1.554543,38,15.20616
60,1.424885,39,15.10166
61,1.446318,40,14.44054
62,1.620378,39,14.65561
63,1.826197,31,19.20001
64,1.648962,35,16.19627
65,1.638721,35,16.72629
66,1.417344,43,17.20964
67,1.293202,45,18.13935
68,1.415076,41,23.06741
69,1.53077,34,109.5741
70,1.56952,37,34.00359
71,1.360345,41,22.19137
72,1.342674,42,19.62114
73,1.335252,46,17.39235
74,1.46383,38,20.16738
75,1.361174,37,20.5782
