TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.952771,0,0
2,2.823437,0,0
3,3.552456,0,0
4,3.401146,0,0
5,3.282397,0,0
6,2.928275,0,0
7,2.98791,0,0
8,2.999122,0,0
9,2.936713,0,0
10,2.91061,0,0
11,2.876525,0,0
12,2.885714,1,0.3
13,2.685682,2,1.11
14,2.871001,4,1.239999
15,2.817554,4,2.239999
16,2.697867,6,1.947776
17,2.541028,8,2.512776
18,2.793157,4,3.716664
19,2.787967,5,4.671108
20,2.801926,6,3.869998
21,2.785046,6,4.840004
22,2.748141,8,3.430005
23,2.438965,15,3.004609
24,2.360784,20,2.743963
25,2.410606,19,4.131841
26,2.157602,30,3.947008
27,2.284102,24,7.551879
28,2.18976,24,9.712696
29,2.099612,29,4.768459
30,2.064762,29,5.736899
31,1.909939,29,6.756905
32,1.685491,32,5.762684
33,1.526695,37,5.83943
34,1.388359,38,6.798983
35,1.369887,34,9.817357
36,1.612077,27,6.055578
37,1.781539,27,7.086142
38,1.690442,30,7.427263
39,1.584058,35,8.263927
40,1.405009,35,12.43155
41,1.474252,39,8.773394
42,1.322044,37,9.358819
43,1.52067,34,12.06211
44,1.417945,31,13.43179
45,1.450787,31,13.67966
46,1.388584,33,14.08849
47,1.315313,33,15.09128
48,1.262237,33,16.7638
49,1.6615,23,15.75232
50,1.888721,24,16.40521
51,1.851696,26,41.0634
52,1.741829,28,20.28026
53,1.883739,26,21.06981
54,1.584285,35,14.40442
55,1.465415,35,14.9969
56,1.662067,30,16.88821
57,1.797274,28,22.14825
58,1.727742,31,15.14997
59,1.564276,33,13.61248
60,1.569479,37,14.00804
61,3.822159,32,14.78915
62,1.715209,27,25.13521
63,2.012288,23,7.650675
64,1.822442,27,37.31648
65,1.66051,29,18.01071
66,1.472543,32,11.06509
67,5.523421,31,11.29967
68,1.504784,29,10.7913
69,1.464263,31,10.17088
70,1.292396,35,9.440276
71,1.113377,38,10.00776
72,1.158186,40,10.55038
73,1.06119,41,11.34411
74,1.231894,34,21.37309
75,1.45607,29,9.462494
76,1.572988,29,10.4625
77,1.278613,35,12.52027

