TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.974843,0,0
2,2.643768,0,0
3,3.523213,0,0
4,3.41935,0,0
5,3.52727,0,0
6,3.577778,0,0
7,3.601422,0,0
8,3.641319,0,0
9,3.638834,0,0
10,3.545589,0,0
11,3.704302,0,0
12,2.427559,1,0.6
13,2.456944,1,1.619999
14,2.44313,1,2.639998
15,2.455969,1,3.699997
16,2.341698,2,2.759998
17,2.238144,2,3.779997
18,2.039326,2,4.819996
19,2.274082,3,5.069996
20,2.222985,4,5.610005
21,2.639691,6,6.086017
22,2.421102,2,13.72002
23,2.904821,1,11.86008
24,2.912384,1,12.88011
25,2.924266,1,13.90013
26,2.925477,1,14.94015
27,2.914301,1,15.96018
28,2.874361,3,8.725099
29,2.871756,3,9.71511
30,2.862532,3,10.73512
31,3.420256,2,3.469997
32,3.456708,3,3.246665
33,3.453284,3,4.266663
34,3.003745,5,4.014997
35,2.875323,5,3.077498
36,2.871841,5,4.0975
37,2.829724,5,5.117506
38,2.877485,5,6.117511
39,2.874693,5,7.157516
40,2.819057,5,8.157523
41,2.744378,5,9.177532
42,3.09002,4,12.17509
43,2.9365,5,6.717556
44,2.959709,5,7.737567
45,2.8162,5,8.757578
46,2.471957,7,6.82506
47,2.454473,7,7.825067
48,2.237397,7,8.845075
49,1.601271,10,7.213811
50,1.910322,7,3.991664
51,1.771346,8,4.759999
52,1.770303,8,5.780006
53,1.723982,8,6.780013
54,1.495691,8,7.800024
55,1.439019,9,6.826018
56,2.201333,5,19.28338
57,2.45989,4,8.365036
58,2.432462,4,9.385053
59,2.446507,4,10.40507
60,2.57963,4,11.44509
61,2.90119,2,12.4601
62,2.718227,3,9.086745
63,2.455563,3,10.12676
64,2.56046,4,5.693389
65,2.404811,4,6.933395
66,2.221925,5,7.528403
67,2.645967,5,8.548409
68,3.000016,2,3.909997
69,2.973921,2,4.929996
70,3.065993,2,5.929996
71,3.052113,2,6.949994
72,3.012406,3,4.464999
73,2.899536,4,5.080008
74,2.583333,5,4.568346
75,2.380638,6,5.13002
76,2.524767,4,2.999998
77,2.278858,5,3.295998
78,2.176422,6,2.347998
79,2.054142,7,3.197998
80,15.76113,8,4.014666
81,2.238333,8,5.014669
82,2.185971,8,6.062674
83,2.561596,6,7.866693
84,2.402123,9,4.780017
85,2.551471,7,8.62005
86,2.495256,7,9.680067
87,2.519956,6,12.45676
88,2.735699,4,16.72514
89,2.860168,5,12.30011
90,2.705577,4,11.47344
91,2.956134,1,1.859999
92,2.934621,1,2.879998
93,2.619167,3,1.399999
94,2.682847,3,2.399998
95,2.657434,3,3.399998
96,2.730108,3,4.419997
97,2.613823,4,4.494997
98,2.384071,5,3.756668
99,2.359584,6,4.351116
100,2.45042,6,5.371119
101,2.286551,7,5.957794
102,2.715856,6,5.110023
103,2.754624,7,5.008356
104,2.626546,7,6.011694
105,2.442142,9,6.089033
106,2.247459,10,6.75004
107,2.372747,7,2.751667
108,1.972756,10,2.378334
109,2.109874,10,3.398335
110,2.046824,10,4.415837
111,1.974312,10,5.435839
112,2.129745,6,9.288352
113,2.724137,2,6.539995
114,2.554833,4,4.996663
115,2.561014,4,6.016665
116,2.433204,5,4.851676
117,2.3567,7,3.941124
118,2.435032,8,3.800847
119,2.39436,9,4.325016
120,2.388651,8,3.92534
121,2.39171,10,4.138895
122,2.17161,11,4.827626
123,2.170224,10,6.270012
124,2.109885,11,6.896202
125,2.508017,9,8.431125
126,2.720311,6,6.043341
127,2.653662,7,8.068898
128,2.619552,7,7.157528
129,2.64489,6,9.166711
130,2.397368,9,5.697367
131,1.997591,10,6.617376
132,1.932888,11,5.753037
133,2.178953,6,6.013375
134,2.112735,7,12.33006
135,2.168499,6,8.07339
136,2.089871,7,8.542286
137,2.07515,9,8.135053
138,2.179938,8,9.145059
139,2.359456,4,7.320003
140,2.487617,4,8.340013
141,2.563433,4,9.380033
142,2.447536,5,9.107544
143,2.362159,6,9.308056
144,2.306865,6,4.378029
145,2.187801,7,3.61869
146,7.085421,11,3.325734
147,1.774687,12,4.13907
148,2.005931,8,9.484504
149,2.621634,7,3.395998
150,2.542026,8,5.257329
151,2.562768,7,5.455996
152,2.502649,7,6.515998
153,2.463709,9,5.581001
154,2.312295,10,6.106008
155,2.683228,5,24.38004
156,2.708562,5,6.680028
157,2.658935,6,4.170019
158,2.658999,7,3.733349
159,2.756237,7,4.75335
160,2.532873,8,4.330015
161,2.467948,9,4.900848
162,2.11353,11,5.018588
163,2.58784,8,9.248382
164,2.505381,7,10.31336
165,2.599707,6,5.797779
166,2.467867,6,6.817789
167,2.335896,7,6.190012
168,2.149529,9,6.296682
169,2.170618,10,6.49669
170,2.050196,10,7.516699
171,2.02106,11,4.576207
172,1.84665,13,5.493993
173,1.762803,14,6.389557
174,1.645018,14,7.446231
175,1.583895,16,7.887713
176,1.522069,17,7.88438
177,1.434915,19,7.870122
178,2.025488,15,11.45274
179,2.346317,10,8.960049
180,2.292079,11,12.71607
181,2.426939,10,11.01408
182,2.399741,10,12.01409
183,2.413869,10,13.03411
184,2.436752,10,14.03413
185,2.423017,10,15.05415
186,2.660022,6,7.398069
187,2.824414,3,18.62016
188,3.005363,1,2.499998
189,3.034749,1,3.499997
190,3.020364,4,2.539998
191,2.66542,6,2.084999
192,2.244848,11,1.864666
193,2.441332,6,2.629998
194,2.432192,6,3.786667
195,2.229005,10,2.155715
196,2.296287,9,2.632382

