TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.116881,0,0
2,2.757609,0,0
3,3.119568,0,0
4,3.092752,0,0
5,3.138674,0,0
6,3.030843,0,0
7,2.990021,0,0
8,2.939946,0,0
9,2.899052,0,0
10,2.893867,0,0
11,2.746107,1,0.7399998
12,2.801762,1,1.759999
13,2.800978,1,2.779998
14,2.669638,3,1.326666
15,2.725008,3,2.346665
16,2.691125,3,3.366664
17,2.725866,3,4.386663
18,2.765014,3,5.386663
19,2.75064,3,6.386668
20,2.907574,0,0
21,3.301912,0,0
22,3.080727,0,0
23,2.96292,2,0.5799998
24,2.934544,2,1.599999
25,2.892312,4,1.776665
26,2.842103,4,2.796665
27,2.824813,6,3.538331
28,3.067888,5,3.777497
29,3.10793,5,4.777496
30,2.914474,5,5.797495
31,2.604237,6,4.772498
32,2.260786,6,5.772503
33,2.750516,5,4.197498
34,1.80401,7,3.335002
35,1.699612,8,3.768673
36,1.671289,7,5.516682
37,2.106912,7,6.941027
38,1.974231,8,5.547357
39,1.98442,8,6.567363
40,1.965365,8,7.567369
41,2.256364,8,8.587378
42,2.320729,8,9.58739
43,2.165576,9,8.060552
44,2.260799,9,9.060563
45,2.639707,4,7.536695
46,2.583439,5,7.210041
47,2.512715,6,6.684481
48,2.537637,7,6.856702
49,2.360157,7,7.873375
50,2.482394,6,8.873383
51,2.779048,5,10.04005
52,3.287385,3,10.21005
53,3.066787,4,9.263388
54,2.999512,3,12.41509
55,2.991192,4,11.18009
56,2.981504,2,13.64012
57,2.799803,3,7.660073
58,2.649763,3,8.660084
59,2.510648,4,5.595047
60,2.374391,5,5.160034
61,2.873784,2,4.719996
62,2.975518,3,3.829997
63,2.944086,3,4.839996
64,2.77453,3,5.879996
65,2.778491,7,3.94917
66,2.640793,7,4.949177
67,2.377714,8,5.055013
68,1.919556,10,4.975844
69,2.334664,7,8.188366
70,2.846911,5,4.292503
71,2.623834,6,5.312505
72,2.228232,6,4.821672
73,2.512499,6,6.436015
74,2.423929,7,6.231025
75,2.466231,8,6.576034
76,2.499415,8,7.596042
77,2.664047,5,12.23211
78,2.687516,5,13.25212
79,2.627172,5,14.25214
80,2.740952,5,15.27216
81,2.982075,1,79.94088
82,2.957835,1,0.9599996
83,2.771235,2,1.009999
84,2.691169,3,1.234999
85,3.111773,4,1.723332
86,2.790766,4,2.763331
87,2.884738,4,3.76333
88,2.532621,6,3.097498
89,2.481665,5,3.903331
90,2.38622,6,4.434445
91,2.074663,8,4.211114
92,1.988258,8,5.21112
93,2.698235,4,6.836686
94,2.523378,4,7.86336
95,2.420753,7,4.94668
96,2.234715,8,5.591125
97,2.299561,9,5.087797
98,2.272091,9,5.805026
99,2.483065,5,4.486677
100,2.429446,7,5.531671
101,2.570762,6,5.782232
102,2.632955,6,6.802234
103,2.613578,7,7.262244
104,2.554459,7,8.262254
105,2.715948,7,9.282265
106,2.737436,4,9.580047
107,2.821401,4,10.60007
108,4.156919,5,10.50758
109,2.623777,6,7.776732
110,2.573859,6,8.796744
111,2.669408,6,9.816756
112,2.355235,7,10.1601
113,2.023705,9,10.01677
114,1.966918,9,6.551704
115,1.801766,11,5.996695
116,1.774311,12,6.624028
117,1.613257,14,4.720467
118,2.550863,7,25.59852
119,2.652424,6,3.477782
120,2.388547,7,3.853337
121,2.361548,10,3.838339
122,2.168669,12,4.314673
123,2.119493,12,5.341786
124,1.783379,13,6.142232
125,2.038609,12,7.792905
126,2.618154,8,7.110005
127,2.462004,8,8.13002
128,2.459053,8,9.150035
129,2.572191,8,10.17005
130,2.46596,9,7.586714
131,29.82405,5,13.36231
132,2.930099,2,8.580072
133,2.822731,3,6.626722
134,2.815195,3,7.666729
135,2.919403,3,8.706737
136,2.728319,4,8.766744
137,2.499603,6,8.615642
138,2.632366,6,9.608983
139,2.67667,5,5.018336
140,2.621993,6,5.276673
141,2.466274,6,6.300013
142,2.461584,7,6.663352
143,2.751658,4,16.51337
144,2.723096,4,5.62336
145,2.716166,4,6.643371
146,2.845194,4,7.663382
147,2.580921,6,5.982262
148,2.445978,8,4.442526
149,2.349643,8,5.442529
150,2.26048,9,6.245033
151,2.516848,5,4.949996
152,2.408489,7,5.080002
153,2.366103,9,5.744898
154,2.228075,9,6.744906
155,2.146894,10,7.257694
156,1.965071,10,8.277706
157,2.17765,10,9.277719
158,2.172703,12,7.530047
159,2.579665,8,16.17209
160,2.548314,8,9.332742
161,2.417289,10,9.560088
162,16.79365,11,10.12232
163,2.337945,11,11.14233
164,2.327533,11,12.18235
165,2.274811,11,13.18236
166,2.041606,14,10.38365
167,2.045617,14,6.737816
168,1.912648,15,7.442263
169,1.808456,17,7.823281
170,1.684314,17,8.843293
171,2.183769,11,15.02901
172,2.321387,9,8.170053
173,1.869412,15,6.730251
174,2.081352,11,7.497379
175,2.167306,11,8.58339
176,1.76179,13,5.922261
177,1.55706,14,8.685065
178,1.862464,14,9.705075
179,1.897198,17,5.477543
180,1.906393,17,6.51755
181,1.983062,17,7.557556
182,2.188608,12,28.50279
183,2.27351,11,7.090033
184,2.327146,11,8.130038
185,2.226868,11,9.130044
186,2.264017,12,9.070053
187,21.67437,12,10.07006
188,2.173208,12,11.09009
189,1.945271,13,9.175077
190,2.486633,5,7.033369
191,2.456128,6,7.736714
192,2.502097,6,8.756725
193,2.233826,8,7.906721
194,2.103794,10,7.581385
195,2.010449,11,6.671046
196,2.098992,12,7.541553
197,2.020432,13,8.196726

