TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.259659,0,0
2,3.052086,0,0
3,3.276902,0,0
4,3.472262,0,0
5,3.269298,0,0
6,3.421351,0,0
7,3.408965,0,0
8,3.341698,0,0
9,3.248558,0,0
10,3.274233,0,0
11,3.076938,0,0
12,2.965793,2,0.7799998
13,2.881439,2,1.779999
14,2.931387,2,2.799998
15,2.84334,5,1.379999
16,2.669837,6,2.226665
17,2.556958,8,2.024443
18,2.555123,9,2.781776
19,2.510899,9,3.765775
20,2.648202,8,5.059997
21,2.61289,8,2.681332
22,2.280084,15,2.458094
23,2.031389,21,3.164761
24,1.884843,25,3.876782
25,1.607427,26,3.913423
26,1.309612,33,4.003268
27,1.23579,35,4.404167
28,1.724059,28,4.368182
29,1.582853,32,4.955582
30,1.530539,32,6.015585
31,1.506576,33,6.868742
32,1.455133,34,7.647085
33,1.355321,37,6.501027
34,1.318816,37,7.521038
35,1.244697,37,8.541048
36,1.778177,27,15.10789
37,1.757721,25,44.62314
38,1.614404,31,11.12137
39,1.69467,26,17.39792
40,1.767887,24,28.52301
41,1.834974,23,18.49291
42,1.89115,23,14.6172
43,1.914033,23,15.63722
44,1.917343,23,16.67724
45,1.712822,27,11.76544
46,1.624887,27,12.78545
47,1.600699,27,13.80546
48,2.078569,18,23.6574
49,2.032164,19,26.66535
50,2.076385,19,12.3649
51,2.166916,18,12.51341
52,2.201314,18,13.53342
53,2.063859,19,11.12508
54,2.136469,19,12.12509
55,2.108873,19,13.16511
56,2.248709,12,27.31895
57,2.329822,11,10.20484
58,2.083082,13,31.69756
59,2.243923,14,25.66432
60,2.046523,17,14.27017
61,2.065281,17,12.53297
62,1.925015,18,13.61882
63,1.897662,21,11.45217
64,2.203767,13,20.20314
65,2.329736,15,18.54718
66,2.182708,17,11.9146
67,2.220347,16,10.49626
68,2.375095,13,13.06236
69,2.354814,14,11.58178
70,2.334427,15,14.53016
71,2.369139,15,13.71349
72,2.223338,17,10.76512
73,2.220091,17,11.78513
74,2.234614,16,11.86513
75,11.06056,13,18.5706
76,2.526803,11,14.19617
77,2.489117,14,11.64614
78,2.399245,14,12.68615

