TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.349727,0,0
2,3.008874,0,0
3,3.17393,0,0
4,3.187489,0,0
5,3.213567,0,0
6,2.897201,0,0
7,3.098108,0,0
8,3.357488,0,0
9,3.344022,0,0
10,3.255709,0,0
11,3.30902,0,0
12,3.330103,0,0
13,3.141491,1,0.36
14,3.133258,1,1.379999
15,2.924802,3,0.7966663
16,2.937236,4,1.314999
17,2.818968,5,2.126665
18,2.611157,9,2.566427
19,2.117572,15,2.069443
20,2.090348,19,2.80422
21,1.93632,19,3.500183
22,1.773868,23,3.754745
23,1.723491,20,5.581108
24,1.983875,22,11.37949
25,1.639737,28,5.979165
26,1.681355,28,6.155577
27,1.793981,28,5.052482
28,1.583929,31,4.431911
29,1.622689,33,5.110677
30,1.502209,33,6.154848
31,1.648642,29,8.434485
32,2.054061,22,6.94357
33,1.885821,24,7.379358
34,1.928853,23,8.684415
35,1.934167,23,9.748999
36,1.834764,27,7.53021
37,1.784704,28,8.371996
38,1.791128,28,9.40901
39,2.035863,20,15.36313
40,2.234128,17,34.18131
41,2.514169,15,9.638015
42,2.441384,15,10.63187
43,2.443064,16,25.66906
44,2.500288,15,12.65857
45,2.42912,17,11.62183
46,2.243881,20,8.666361
47,2.070004,21,9.38634
48,2.459726,11,21.49773
49,2.636488,9,38.15039
50,2.624459,9,10.09742
51,2.332593,14,13.64846
52,2.209854,15,11.70344
53,2.372583,13,9.54135
54,2.243836,15,8.389859
55,2.104789,18,8.734427
56,2.039972,19,9.599537
57,2.208889,17,7.245883
58,2.230501,17,8.288389
59,15.32847,18,8.960833
60,2.168062,18,9.980843
61,2.02502,20,7.526723
62,2.378659,12,14.95344
63,2.468602,11,14.49922
64,2.525727,12,5.133915
65,2.512709,13,5.863731
66,2.53932,14,6.56625
67,2.5046,14,7.586253
68,2.479661,14,8.599589
69,2.42191,15,8.429597
70,2.159746,18,6.511251
71,2.053841,19,7.341261
72,2.071066,19,8.341273
73,2.515312,10,21.47851
74,2.638402,9,8.184495
75,2.54864,11,7.758382
76,2.155175,16,6.597287
77,2.118098,16,6.785036
78,1.944813,22,5.709538

