TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.408433,0,0
2,3.251933,0,0
3,3.475177,0,0
4,3.655276,0,0
5,3.459819,0,0
6,3.317146,0,0
7,3.539153,0,0
8,3.625769,0,0
9,3.470342,0,0
10,3.361843,0,0
11,3.112686,1,0.54
12,3.095273,2,0.51
13,3.050899,2,1.529999
14,2.815461,4,0.9899994
15,2.972359,4,1.989999
16,2.979032,5,2.649998
17,2.863479,5,3.663331
18,2.691765,10,2.225554
19,2.509276,13,2.960553
20,2.38451,15,3.845554
21,2.316557,16,3.715
22,2.156642,18,4.470241
23,6.561208,19,5.02465
24,2.195322,18,3.678467
25,2.102763,21,4.289928
26,1.830364,24,4.933559
27,1.539478,29,4.645481
28,1.33363,33,4.049134
29,1.243685,38,4.418404
30,1.038298,40,5.237951
31,1.076766,38,6.704823
32,1.690837,29,30.9953
33,1.733925,30,5.948798
34,1.666829,31,14.84535
35,1.74122,31,7.63159
36,1.734728,32,6.52245
37,1.669435,33,7.513296
38,1.666442,33,8.512057
39,1.840094,28,11.40292
40,2.323413,18,8.492824
41,2.196806,18,9.484502
42,2.198769,18,10.47618
43,2.219631,18,11.44842
44,2.22315,19,9.354658
45,2.152507,19,10.31343
46,2.190444,19,11.31219
47,2.13687,19,12.29138
48,2.620986,9,60.30704
49,2.624842,11,8.9412
50,2.670441,12,9.47954
51,2.651842,13,10.14844
52,2.53112,14,10.76567
53,2.401016,15,9.15426
54,2.382593,15,10.17594
55,2.513186,13,17.14145
56,2.492989,14,6.558362
57,2.431799,16,6.997698
58,2.328629,14,8.782548
59,2.257462,17,8.328712
60,2.147065,18,9.070904
61,2.016116,19,7.495553
62,2.16848,16,8.888225
63,2.421483,13,6.046928
64,2.312181,15,6.626553
65,2.331572,15,8.192538
66,2.219456,15,8.652282
67,2.206344,17,7.366717
68,2.102365,18,7.835406
69,2.074303,20,8.018579
70,2.355318,13,21.36704
71,2.421509,13,8.093368
72,2.569017,14,7.766705
73,2.54199,13,7.686265
74,2.539131,16,7.508938
75,2.399561,17,6.591711
76,2.665251,12,6.168926
77,2.546685,13,6.983007
78,2.509499,13,8.019309

