TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.643663,0,0
2,3.323418,0,0
3,3.468056,0,0
4,3.219344,0,0
5,3.101993,0,0
6,3.160104,0,0
7,3.009414,0,0
8,3.149765,0,0
9,3.138899,0,0
10,3.287216,0,0
11,3.221296,0,0
12,3.154035,1,0.8199998
13,3.120353,1,1.839999
14,2.793163,4,1.506666
15,2.619736,8,1.195999
16,2.585402,8,2.195998
17,2.565944,8,3.215998
18,2.421741,8,4.235997
19,2.36601,9,5.061108
20,2.376935,9,5.87238
21,2.324984,11,5.582381
22,2.236028,11,7.141273
23,2.018711,16,5.670198
24,1.850758,18,4.427766
25,1.668773,21,5.298022
26,1.532173,24,6.226277
27,1.854662,25,3.747547
28,1.769364,25,4.764657
29,1.671789,28,5.519448
30,1.545865,31,6.623096
31,1.58692,32,5.199345
32,1.31423,37,5.046464
33,1.268983,40,5.791968
34,1.427259,37,7.694043
35,1.908869,27,6.350368
36,1.81592,29,15.23142
37,1.720399,29,12.98392
38,1.790843,27,9.361904
39,1.650716,29,9.135755
40,6.202559,29,10.14827
41,1.654505,30,10.98905
42,2.013429,27,13.13974
43,2.342068,18,32.67609
44,2.426341,16,43.97871
45,2.424595,16,13.48448
46,2.36933,16,14.5045
47,2.278686,16,15.50452
48,2.131535,17,12.45341
49,2.093482,18,13.43093
50,2.204287,15,15.83969
51,2.651086,7,10.82791
52,2.4842,9,20.30608
53,2.294062,15,13.28599
54,2.378906,13,14.53067
55,2.524952,10,13.03194
56,2.442252,10,14.03195
57,2.418703,12,13.79962
58,2.231629,13,13.75017
59,2.191115,16,14.18796
60,9.802115,14,7.816711
61,2.310966,14,8.83672
62,2.226631,15,6.844489
63,2.111518,16,7.571165
64,2.239127,16,8.591174
65,2.655777,8,8.331727
66,2.738446,8,9.351738
67,2.674478,9,6.9945
68,2.785098,8,11.43176
69,2.652542,9,8.541182
70,2.365702,10,9.234526
71,2.531072,11,9.071203
72,2.473298,11,10.09122
73,2.320094,13,8.212588
74,2.180786,15,8.598427
75,2.327412,15,10.77595
76,2.744475,10,5.754465
77,2.591702,10,6.761134
78,2.499561,10,7.821139

