TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.721151,0,0
2,2.439118,0,0
3,3.094759,0,0
4,3.020093,0,0
5,3.044167,0,0
6,3.171808,0,0
7,2.998693,0,0
8,3.09321,0,0
9,3.118354,0,0
10,3.083271,0,0
11,3.233525,0,0
12,3.253063,0,0
13,3.278521,0,0
14,3.156188,1,0.7999998
15,3.063028,3,1.129999
16,3.22857,1,3.859998
17,2.901209,6,1.303332
18,2.765343,9,1.858332
19,2.617754,12,2.206332
20,2.391433,15,2.740474
21,2.199383,19,3.227776
22,2.062561,26,2.657915
23,2.000502,30,3.135971
24,2.342068,18,3.884534
25,2.232521,30,4.278665
26,1.997117,30,5.199449
27,2.146807,33,6.22943
28,2.085529,33,5.156096
29,1.9526,39,4.862922
30,1.758346,39,5.647928
31,1.675194,41,6.455852
32,1.661456,38,8.461728
33,1.778392,29,32.57571
34,1.815531,31,24.29537
35,1.68292,35,19.34227
36,1.515886,38,9.584879
37,1.570667,39,9.226193
38,1.582421,39,10.26621
39,1.585484,40,11.12622
40,1.559464,37,12.53114
41,1.565108,35,12.46114
42,1.689657,34,10.01136
43,1.664077,36,10.11291
44,1.912284,27,37.91914
45,2.220818,25,7.83774
46,2.248182,25,8.831597
47,2.220811,27,14.8988
48,2.163946,28,9.836289
49,2.087183,28,10.81066
50,1.9872,32,9.034641
51,2.014522,33,9.763019
52,1.84126,32,10.44992
53,1.994742,29,14.46657
54,1.973802,30,15.11425
55,1.799726,33,11.98721
56,1.876813,32,12.96136
57,1.724057,34,13.57237
58,1.97537,30,18.81353
59,2.057471,25,12.39253
60,2.116379,27,12.48238
61,2.11213,28,12.65898
62,2.090379,28,13.70299
63,2.069893,29,14.54411
64,2.047908,32,11.33039
65,2.019596,29,16.12037
66,2.040042,32,16.3723
67,1.920036,33,13.27313
68,2.021673,31,20.00085
69,2.037958,29,7.190727
70,1.89301,30,49.51376
71,1.840903,31,8.953522
72,1.684185,32,9.893945
73,1.603567,33,10.20561
74,1.592639,34,8.527932
75,1.635492,32,9.449208
76,1.836168,26,11.91521
77,1.937057,25,11.38209
78,1.972371,23,12.33072

