TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.568272,0,0
2,3.445874,0,0
3,3.74189,0,0
4,3.617311,0,0
5,3.664788,0,0
6,3.625831,0,0
7,3.424061,0,0
8,3.400177,0,0
9,3.351077,0,0
10,3.352567,0,0
11,3.353894,0,0
12,2.984437,1,0.32
13,2.827594,3,1.146666
14,2.879112,4,1.113333
15,2.816791,6,1.978332
16,2.767863,5,3.219998
17,2.729493,7,2.352498
18,2.684544,8,2.963998
19,2.540848,10,3.332855
20,2.398507,14,2.687592
21,2.363689,15,3.437593
22,2.227864,16,4.221262
23,2.176899,17,4.96593
24,1.91459,24,3.920075
25,1.944147,18,9.418152
26,2.016387,24,3.072631
27,1.728803,26,3.62975
28,1.324289,35,3.139244
29,1.43929,33,5.047749
30,1.229738,36,4.395484
31,1.169427,38,5.297677
32,1.158121,38,6.297682
33,1.606024,29,10.1042
34,2.00805,23,7.644464
35,1.967341,23,8.664474
36,1.909169,23,9.684485
37,1.986999,24,10.7445
38,1.891099,25,9.333393
39,1.789801,25,9.79591
40,1.816331,25,10.83143
41,1.770965,26,11.56003
42,2.136686,18,17.21594
43,2.335972,16,59.2173
44,4.458114,19,16.53177
45,2.3633,14,37.88203
46,2.36948,16,24.73686
47,9.255713,15,12.68558
48,2.398914,15,13.7256
49,2.302856,15,14.74562
50,2.050406,18,10.64797
51,1.86535,20,11.12589
52,1.669304,24,10.237
53,2.241419,16,6.15823
54,2.129955,16,7.169748
55,1.990514,17,8.0495
56,2.033027,17,9.089506
57,1.887981,19,7.471974
58,1.939795,20,7.830058
59,1.882438,20,8.850066
60,1.947143,17,7.126697
61,1.857827,19,9.245065
62,1.938405,19,8.387671
63,1.864627,20,8.932128
64,1.655947,20,9.972138
65,2.025499,11,16.07236
66,2.390831,10,36.70364
67,2.074283,10,16.96595
68,2.030194,15,9.304232
69,2.289332,14,7.870886
70,2.657682,12,9.407848
71,2.706023,11,10.44786
72,2.593466,11,11.48787
73,2.777986,11,12.48789
74,2.73794,11,13.5079
75,2.699173,12,11.06844
76,2.528626,14,10.39802
77,5.692149,15,11.43803
78,2.841052,9,11.37289

