TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.766438,0,0
2,1.963802,0,0
3,3.52506,0,0
4,3.523766,0,0
5,3.484893,0,0
6,3.551075,0,0
7,3.478688,0,0
8,3.645182,0,0
9,3.61553,0,0
10,3.53859,0,0
11,3.319358,0,0
12,3.305321,0,0
13,2.910107,1,0.7199998
14,3.037929,1,1.739999
15,2.944448,3,1.649999
16,2.985522,4,2.473332
17,3.119837,1,4.759996
18,3.174332,1,5.799995
19,3.177433,1,6.819994
20,3.1941,1,7.819993
21,3.079858,1,8.840013
22,3.043829,1,9.860036
23,2.88127,2,0.31
24,2.591456,5,0.9599996
25,2.529769,7,1.698332
26,2.497873,8,2.562141
27,2.92242,10,2.484443
28,2.983603,10,3.135998
29,3.00703,10,4.053997
30,3.001276,10,4.971996
31,2.954236,10,5.889997
32,3.101564,10,6.808
33,3.072185,10,7.708013
34,2.916051,10,8.626028
35,2.926341,10,9.544047
36,3.467749,1,102.2406
37,2.828753,2,0.38
38,2.759407,5,5.926695
39,2.714796,2,2.459998
40,2.44583,3,2.423331
41,2.395745,5,2.553332
42,2.238379,5,3.579997
43,1.871633,9,2.679998
44,2.234408,8,2.567498
45,2.475593,7,3.587499
46,2.32311,8,4.062502
47,2.257711,8,5.082504
48,2.563396,6,8.817504
49,2.682981,4,7.795022
50,2.820226,4,8.815027
51,2.894226,4,9.835037
52,2.864701,4,10.85506
53,2.725402,4,11.85508
54,2.526774,7,4.485034
55,3.1887,1,1.179999
56,3.2004,1,2.199999
57,3.227657,1,3.219998
58,3.236082,1,4.239997
59,3.031109,1,5.239996
60,2.654916,5,1.394999
61,2.285761,5,2.414998
62,2.058571,8,1.974999
63,2.624061,4,2.009999
64,2.58858,6,3.884997
65,2.784755,5,3.786664
66,2.765285,6,4.819996
67,2.75153,6,4.906662
68,2.701134,7,4.906665
69,2.669255,8,5.453335
70,3.01014,5,5.410007
71,2.779668,6,4.32001
72,2.918975,6,5.340016
73,2.877646,6,6.340022
74,2.880566,4,5.980015
75,2.979776,4,7.000019
76,31.86694,4,8.020027
77,2.941331,4,9.040038
78,2.911926,5,10.06005
79,3.018291,4,11.08006
80,2.521001,7,9.143413
81,2.39137,9,6.621728
82,1.811298,12,5.508386
83,1.654645,16,5.147246
84,1.873287,14,16.77647
85,1.980509,13,4.040385
86,1.983173,14,8.203342
87,2.022201,13,6.051052
88,2.008976,14,6.161054
89,1.962869,14,7.199724
90,2.624106,9,5.897861
91,2.437355,12,5.376678
92,2.499203,12,6.002241
93,2.496732,11,7.485447
94,2.305096,13,5.437803
95,2.220206,13,3.320018
96,2.300328,13,4.317355
97,2.285913,13,5.377357
98,2.245599,13,6.396029
99,2.307543,13,7.416035
100,2.419977,13,8.436041
101,2.879794,6,18.45013
102,18.64006,4,23.19009
103,3.074272,3,8.825012
104,2.97613,5,5.768909
105,2.780074,6,5.115578
106,2.615182,8,4.136686
107,2.60201,8,5.173358
108,2.310851,11,5.557693
109,2.393178,9,3.594675
110,2.286806,13,3.415564
111,2.263269,13,4.455564
112,2.217995,13,5.475567
113,2.251506,13,6.495571
114,3.012417,7,6.573341
115,2.940379,7,7.573349
116,2.833955,8,7.851354
117,2.822249,9,8.368363
118,2.667199,11,6.100348
119,2.556934,12,6.973692
120,2.467086,13,6.926472
121,2.266023,14,7.539217
122,2.459528,11,5.881282
123,2.248732,13,6.343088
124,2.231916,13,7.383093
125,2.230063,13,8.387547
126,2.004159,15,8.257051
127,2.565281,9,13.60632
128,2.546107,9,2.767782
129,2.486721,10,4.197785
130,2.270782,12,3.997506
131,2.389205,12,4.634931
132,2.256352,14,4.093968
133,2.175801,17,4.350509
134,2.013386,18,5.158191
135,2.145108,14,6.088243
136,1.900259,18,5.640631
137,1.893702,19,4.888354
138,1.827226,20,6.551367
139,1.822958,20,7.571374
140,1.882513,20,8.611383
141,2.328664,14,12.90409
142,2.633939,11,6.252169
143,2.353956,14,7.249851
144,2.472972,12,5.901457
145,2.412704,14,7.701105
146,2.274605,14,7.929601
147,2.185445,16,6.000275

