TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.96228,0,0
2,1.946137,0,0
3,2.610929,0,0
4,2.593193,0,0
5,2.49025,0,0
6,2.645143,0,0
7,2.717387,0,0
8,2.795457,0,0
9,2.765449,0,0
10,2.828998,0,0
11,2.754441,0,0
12,2.73021,0,0
13,2.896292,0,0
14,3.094336,0,0
15,2.909786,0,0
16,2.628389,1,0.9999996
17,2.630187,1,2.039999
18,2.610494,1,3.059998
19,2.66317,1,4.079997
20,2.664456,1,5.079996
21,2.853402,1,6.119995
22,2.527461,3,3.739997
23,1.96203,6,3.192221
24,1.829295,6,4.192228
25,2.339216,6,2.457498
26,2.278494,6,3.477498
27,2.085701,7,3.309998
28,2.073202,8,3.988664
29,2.066568,8,5.008663
30,2.057715,8,6.028664
31,2.667818,6,6.318003
32,2.60635,7,6.671674
33,2.373257,8,5.961682
34,2.324336,9,6.352877
35,2.311548,9,7.392889
36,2.70611,7,10.16579
37,2.632758,8,6.082901
38,2.589356,8,7.082909
39,2.487336,8,8.102917
40,2.624288,8,9.122926
41,2.371317,10,6.981956
42,2.411062,10,8.001964
43,2.626748,10,9.001969
44,2.984787,3,5.929996
45,2.687012,5,3.283335
46,2.139465,7,4.103339
47,2.120101,7,5.198897
48,2.270771,8,6.025012
49,2.125844,8,7.045021
50,2.608733,6,6.6967
51,2.563678,7,5.484474
52,2.377232,7,6.484481
53,2.291278,8,6.862261
54,2.112361,10,6.50737
55,2.224087,11,7.25004
56,2.457636,7,9.726703
57,2.536094,6,10.84336
58,2.354266,6,7.230038
59,2.246024,7,7.986717
60,2.42198,8,8.883397
61,2.418027,8,9.903412
62,2.571283,5,5.63114
63,2.532409,6,6.310037
64,24.17327,6,7.350044
65,2.644251,6,8.370051
66,2.59073,7,8.988061
67,2.588723,6,6.272001
68,2.339471,8,4.587781
69,11.56252,8,5.587785
70,2.194768,8,6.594462
71,2.591528,4,3.506672
72,2.727128,5,3.987506
73,2.611358,6,7.818344
74,2.612262,6,4.572511
75,2.522234,7,4.091675
76,2.304389,10,3.099007
77,2.238078,10,4.119009
78,2.184464,11,4.835844
79,2.742575,5,5.100006
80,2.562662,6,5.426674
81,2.490876,7,5.766674
82,2.436963,7,6.266675
83,2.514249,8,7.265352
84,2.223067,8,8.462697
85,2.599285,5,5.71002
86,2.523049,6,6.067528
87,2.476097,6,7.067535
88,2.488418,6,8.067545
89,2.438894,6,9.120056
90,2.37975,5,7.276037
91,2.208659,7,4.268023
92,2.059125,12,3.204013
93,1.764262,15,2.716675
94,1.736284,15,3.736676
95,1.605978,17,4.188046
96,1.773623,17,5.208047
97,2.175051,8,12.67283
98,2.567763,5,4.676663
99,2.455124,8,8.733329
100,2.510096,7,10.11333
101,2.383572,9,4.950006
102,2.417017,8,5.507511
103,2.468019,7,7.158358
104,2.415715,8,7.534697
105,2.218512,10,8.037174
106,2.216478,13,7.210596
107,2.081936,15,4.985583
108,2.499151,7,5.237804
109,2.396981,7,6.257811
110,2.308757,10,5.86419
111,2.380486,9,6.783587
112,2.070739,10,7.360032
113,2.094936,11,7.393373
114,2.072326,11,8.413383
115,2.370835,8,12.99342
116,2.56703,5,9.873397
117,2.590118,5,10.87341
118,2.418634,5,11.87343
119,2.458854,5,12.92345
120,2.37319,8,8.981415
121,2.449501,5,2.962238
122,2.259609,6,3.975576
123,2.253496,7,3.998352
124,2.283941,6,5.93114
125,2.166994,9,4.298905
126,2.098685,11,5.038907
127,2.420919,5,4.669996
128,2.427878,6,7.593327
129,2.550387,5,6.71
130,2.470129,6,5.45334
131,2.512047,6,6.473349
132,2.485279,6,7.47336
133,2.465545,6,8.49337
134,2.437318,6,9.533386
135,2.49885,6,5.266694
136,2.43051,6,6.266698
137,2.294614,7,5.586694
138,2.246541,8,6.743364
139,1.97542,10,5.861146
140,2.263849,11,6.235593
141,2.205862,12,6.678926
142,2.164434,13,7.260355
143,2.563135,6,7.493355
144,2.534509,7,7.524198
145,2.316249,12,5.057325
146,2.206864,13,5.863637
147,2.227697,16,6.388415

