TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.302405,0,0
2,2.064287,0,0
3,2.672145,0,0
4,2.766341,0,0
5,2.792278,0,0
6,2.833322,0,0
7,2.833647,0,0
8,2.75351,0,0
9,2.817795,0,0
10,2.73797,0,0
11,2.829178,0,0
12,2.896453,0,0
13,2.925505,0,0
14,2.887575,0,0
15,2.838175,0,0
16,2.818155,0,0
17,2.818833,0,0
18,2.50846,1,0.2
19,2.454577,1,1.199999
20,2.079821,2,1.369999
21,2.293428,2,2.369998
22,1.889125,4,1.734999
23,2.003863,9,1.751428
24,2.021264,9,2.771426
25,2.22962,9,3.771426
26,2.095903,10,4.69583
27,2.31989,10,5.767773
28,2.302055,11,6.961114
29,1.976528,13,5.207279
30,1.976535,13,6.247286
31,2.122782,13,7.267297
32,2.098429,13,8.28731
33,1.919024,14,6.311548
34,2.303115,12,5.8773
35,2.315781,12,6.897309
36,1.915509,13,7.22232
37,2.123485,13,8.222331
38,2.273261,6,11.9781
39,2.333911,3,3.274997
40,2.253489,6,13.98676
41,2.411846,3,5.314999
42,2.350439,3,6.315004
43,2.478314,3,7.33501
44,2.420136,3,8.375019
45,2.814293,2,4.169997
46,2.731704,3,4.925003
47,2.541082,4,3.685007
48,2.561319,4,4.705012
49,2.621425,4,5.725018
50,2.814504,2,8.160049
51,2.920155,3,6.293374
52,2.910437,3,7.313381
53,2.954297,3,8.333388
54,2.7822,5,5.076697
55,2.724117,6,6.537497
56,2.993852,3,2.486665
57,2.970368,4,2.809998
58,2.84192,5,3.147998
59,2.343233,7,2.218998
60,2.382269,10,1.852221
61,2.121302,11,2.606982
62,2.071172,11,3.646982
63,1.897974,13,4.055874
64,2.104651,11,6.972786
65,2.279434,8,18.65115
66,2.409924,8,3.743886
67,2.352822,8,4.763887
68,2.153961,9,5.458228
69,2.256317,9,6.478236
70,2.187223,9,7.484911
71,2.597049,7,6.090004
72,2.562113,7,7.090008
73,2.491215,8,7.597154
74,2.428291,10,6.440024
75,2.09068,15,3.902981
76,2.002593,15,4.922987
77,2.634984,6,4.146679
78,2.751567,6,5.166682
79,2.675656,7,6.186685
80,2.598094,8,5.151125
81,2.726328,8,6.184461
82,2.634455,9,6.644463
83,2.508113,7,11.81006
84,2.57852,7,5.07334
85,2.400278,9,4.940009
86,2.237494,11,5.187628
87,2.098781,12,5.754298
88,2.641659,8,8.763364
89,2.862859,5,7.060008
90,2.864715,5,8.060014
91,2.659967,7,5.666685
92,2.576178,8,5.130021
93,2.431545,9,4.677522
94,2.614413,5,3.970013
95,2.463238,7,4.818905
96,2.468986,9,4.613902
97,2.335245,9,5.53157
98,2.195686,11,5.962011
99,2.134481,11,6.777796
100,2.161885,11,7.788918
101,2.311998,8,5.945572
102,15.28694,12,6.020026
103,2.178256,12,7.040035
104,2.141767,12,8.060046
105,2.06227,12,9.060058
106,1.993955,14,9.828734
107,5.3644,14,10.2523
108,1.807116,18,10.34787
109,1.766142,17,7.315224
110,1.72781,18,5.710159
111,1.823818,19,6.480274
112,1.681707,21,6.740484
113,1.689364,22,7.536627
114,1.686,20,8.586249
115,2.129537,16,9.726732
116,2.265446,12,22.56013
117,2.477495,10,5.233358
118,2.448407,11,13.58004
119,2.516761,11,6.690594
120,2.490362,12,5.812951
121,2.462081,12,6.812956
122,2.455935,13,7.427712
123,2.697559,8,5.244677
124,2.47925,10,5.886347
125,2.458918,11,5.636354
126,2.330946,12,5.902695
127,2.312713,15,5.834692
128,2.279005,14,7.77137
129,2.229793,15,7.828041
130,2.021323,17,8.498939
131,2.448584,10,5.685573
132,2.281545,12,5.850391
133,2.219228,15,6.480029
134,2.118309,16,7.04426
135,1.864583,16,8.099826
136,1.741679,17,8.034605
137,1.995421,14,7.299725
138,1.900021,16,7.565669
139,1.786368,17,8.120873
140,1.906012,18,8.352544
141,1.737073,18,9.368272
142,1.732095,18,10.36829
143,1.789372,15,13.14397
144,2.234731,8,41.01634
145,2.154067,8,16.79742
146,2.173347,8,5.235034
147,2.203299,10,6.383358

