TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.883491,0,0
2,2.531761,0,0
3,3.640384,0,0
4,3.550649,0,0
5,3.403217,0,0
6,3.45176,0,0
7,3.421496,0,0
8,3.689297,0,0
9,3.622371,0,0
10,3.709528,0,0
11,3.674936,0,0
12,3.657844,0,0
13,3.461792,0,0
14,2.533237,2,0.58
15,2.416171,3,1.139999
16,2.019774,3,1.919999
17,2.011566,3,2.939998
18,2.003065,3,3.939997
19,1.98742,3,4.959996
20,1.980701,3,5.979995
21,2.117438,4,5.439996
22,1.946466,4,6.470003
23,2.09091,6,7.121264
24,2.37088,9,7.07526
25,2.464834,9,8.115275
26,2.537281,10,9.141006
27,2.50894,11,5.09224
28,2.467417,12,5.886024
29,2.450457,12,6.88603
30,2.202653,13,5.357358
31,2.327013,13,6.377364
32,2.303674,13,7.397373
33,2.595325,12,4.357346
34,2.666913,12,5.377351
35,2.516279,12,6.377357
36,1.878373,14,5.318023
37,2.467776,8,9.693057
38,2.668651,4,4.886666
39,2.511066,5,4.443336
40,2.512813,5,5.443338
41,2.396299,5,6.490009
42,2.236544,6,6.7089
43,2.245963,7,6.79557
44,2.566692,5,9.053365
45,2.806585,4,8.840034
46,2.650164,4,9.860052
47,2.569371,5,8.190054
48,2.654289,5,9.295067
49,2.936868,3,5.833372
50,2.620209,5,3.771689
51,2.761288,6,3.942519
52,2.745888,6,6.158362
53,2.890929,5,9.401714
54,2.812008,3,3.613331
55,2.705419,5,2.304999
56,2.633684,5,3.324997
57,2.669432,5,4.344996
58,2.426014,6,3.85
59,2.44615,6,4.850003
60,2.567485,6,5.870007
61,2.976631,3,4.584996
62,2.985557,4,5.123329
63,2.944557,4,6.143341
64,2.835184,4,7.143352
65,2.687439,7,7.22803
66,2.644813,7,7.96171
67,2.562511,8,5.771696
68,2.098607,11,4.791135
69,2.215605,10,3.737148
70,2.121655,10,4.737151
71,2.095532,10,5.780488
72,2.02696,12,6.067161
73,1.946975,12,7.087167
74,2.009946,12,8.107177
75,2.109831,12,9.127186
76,2.556357,6,7.180003
77,2.399678,6,4.610008
78,2.401234,7,4.890012
79,2.424378,7,5.910017
80,2.439881,7,6.930026
81,2.405233,8,6.725037
82,2.427147,8,7.725046
83,2.451787,8,8.725055
84,2.464939,8,9.725064
85,2.4038,8,10.72508
86,2.903616,2,7.650019
87,2.796938,4,4.830015
88,2.826592,5,3.562509
89,2.776763,5,4.537513
90,2.778628,6,5.557518
91,2.505231,8,3.688761
92,2.451387,9,4.292011
93,2.106669,14,3.687847
94,2.470557,10,3.001109
95,2.346715,11,3.691111
96,2.299262,12,4.474447
97,2.354205,12,5.474449
98,2.309258,13,6.164451
99,2.265351,13,7.16979
100,2.288512,13,8.169796
101,2.137523,13,9.212478
102,2.34141,10,9.116716
103,2.160863,11,9.719232
104,2.155096,11,10.75925
105,2.165547,11,11.77927
106,2.030581,11,12.77928
107,2.037819,13,12.8118
108,1.888267,15,9.037268
109,1.744547,17,7.462579
110,1.844575,17,11.97166
111,1.889924,17,4.76955
112,1.786972,18,5.551777
113,1.78091,17,6.551779
114,1.687183,19,6.851784
115,2.568161,7,48.95091
116,2.37251,10,12.58537
117,2.611136,9,5.580003
118,2.367966,11,7.344606
119,2.428717,12,6.181086
120,2.207156,13,4.690016
121,1.983077,16,4.497423
122,1.907233,16,5.497427
123,2.277931,10,5.497787
124,2.235589,10,10.58522
125,2.234292,11,6.347801
126,2.221444,12,6.865029
127,2.142033,13,7.377306
128,2.138258,13,8.397315
129,2.682386,2,48.24031
130,2.594357,3,4.530011
131,2.558235,4,4.156677
132,2.562825,4,5.196681
133,2.431168,5,5.217515
134,2.32994,6,5.556015
135,2.194427,8,5.608585
136,2.091004,9,6.283763
137,2.006123,11,5.008904
138,1.832972,14,4.653019
139,2.003873,11,5.638914
140,2.266532,6,17.78338
141,2.267862,6,10.29336
142,2.243717,6,4.705012
143,2.169854,7,7.290007
144,2.303177,7,6.18835
145,2.157691,9,5.182236
146,2.097424,9,5.262239
147,2.1426,10,5.870025

