TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.560217,0,0
2,3.58146,0,0
3,3.077031,0,0
4,3.383564,0,0
5,3.388426,0,0
6,3.134761,0,0
7,3.14343,0,0
8,3.120681,0,0
9,3.391867,0,0
10,3.372751,0,0
11,3.3438,0,0
12,3.240792,1,0.4800001
13,3.126154,2,1.189999
14,3.065363,2,2.229999
15,2.950093,6,1.472221
16,2.997721,4,2.034999
17,2.876165,5,2.483332
18,2.712358,8,2.173332
19,2.618457,10,2.603332
20,2.482127,10,3.116665
21,2.414387,14,3.556665
22,2.176996,19,3.854167
23,1.963488,22,4.248892
24,1.763984,25,4.042951
25,1.645232,28,4.98549
26,1.362304,34,4.982238
27,1.161284,37,4.405867
28,1.090684,39,5.306288
29,1.662494,27,5.428122
30,1.609182,27,6.428129
31,1.57083,27,7.468138
32,1.502451,28,10.17611
33,1.442903,28,9.14537
34,1.530357,28,10.14538
35,1.59357,28,11.1654
36,1.558671,28,12.16542
37,2.239309,17,51.93631
38,2.257127,17,32.50945
39,2.331062,17,9.702639
40,2.239292,19,9.536996
41,2.260169,18,11.49934
42,2.206591,20,9.632513
43,2.055071,22,9.604226
44,2.025641,23,10.28539
45,2.307405,18,20.73126
46,2.327796,15,43.92724
47,2.336987,15,7.854042
48,2.327042,18,27.16407
49,2.244731,17,9.005052
50,2.080495,18,9.076175
51,2.149049,19,7.823391
52,2.114641,19,8.859652
53,1.979894,22,8.708074
54,2.617945,12,22.89655
55,2.549887,10,8.478498
56,2.551724,11,9.052953
57,2.469908,12,9.410069
58,2.430343,12,10.42341
59,2.432623,15,9.269517
60,2.287099,17,9.119183
61,2.308174,17,10.11919
62,2.130321,19,8.556906
63,2.034764,20,9.135413
64,1.966991,21,9.532336
65,1.844014,22,9.917173
66,1.775288,24,10.3633
67,1.936606,21,12.31945
68,2.232551,15,20.74164
69,2.317886,14,20.15157
70,2.161108,15,11.67938
71,2.114035,18,10.92876
72,11.73004,17,12.90115
73,2.172893,19,10.90087
74,2.102817,19,11.94089
75,1.976349,22,11.78305
76,2.162598,16,14.08314
77,2.362546,14,11.56263
78,2.321828,16,12.20948

