TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.907789,0,0
2,2.624613,0,0
3,3.887635,0,0
4,3.861909,0,0
5,3.85332,0,0
6,3.838109,0,0
7,3.9063,0,0
8,3.953964,0,0
9,3.980406,0,0
10,4.018157,0,0
11,4.02682,0,0
12,2.650439,1,0.32
13,3.300124,1,1.359999
14,2.311244,3,0.9333327
15,2.367102,3,1.933332
16,2.31927,3,2.973331
17,2.323686,3,3.99333
18,2.215664,4,3.774997
19,2.359426,3,6.033329
20,2.342696,3,7.053331
21,2.39202,5,6.210004
22,2.403398,5,7.212513
23,2.377296,5,8.21253
24,1.760925,6,5.11669
25,2.241957,6,6.136698
26,2.336351,6,7.136705
27,2.390621,6,8.156712
28,3.043447,5,7.418366
29,3.040733,6,7.747542
30,2.945042,8,7.851717
31,3.123252,9,8.495059
32,3.624161,7,5.660021
33,3.63942,8,5.972523
34,3.606366,8,6.972528
35,3.476866,8,7.992534
36,3.592149,1,0.9199997
37,3.243591,2,1.199999
38,3.024766,4,1.106666
39,3.035739,4,2.126665
40,2.641986,5,2.686665
41,2.756499,5,3.706664
42,2.912526,3,4.999996
43,3.165191,3,6.019996
44,2.987339,5,5.196669
45,2.825062,6,4.411116
46,3.276258,4,3.196665
47,3.028151,5,3.084445
48,2.97313,6,3.927781
49,2.969759,6,4.947783
50,2.841274,6,5.947784
51,2.658486,9,4.771255
52,2.626863,8,6.491677
53,2.219168,13,4.706264
54,2.519959,10,13.18882
55,2.588937,10,4.856672
56,2.510149,10,5.856677
57,2.375818,10,6.856682
58,2.225593,10,7.916687
59,1.904093,12,8.278914
60,2.076526,13,8.456699
61,2.09427,13,9.456717
62,2.377305,9,10.46506
63,2.342437,9,11.46508
64,2.257452,10,10.37008
65,2.056254,11,7.620066
66,2.265181,11,8.640076
67,25.4712,4,7.260063
68,2.978007,4,8.280069
69,2.972646,5,6.333385
70,8.023797,5,7.333389
71,2.881139,5,8.353394
72,2.721139,8,6.603384
73,2.489571,9,6.521293
74,2.436044,11,7.191303
75,2.683069,7,5.565013
76,2.7009,7,6.565021
77,2.700047,7,7.585028
78,2.754216,7,8.605039
79,2.729652,7,9.625047
80,2.856265,7,10.62506
81,3.224477,3,12.5351
82,2.762383,6,6.176712
83,2.666531,7,5.148926
84,2.477258,10,4.850036
85,2.417843,9,11.47819
86,2.224577,10,3.526201
87,2.171534,12,4.188621
88,2.094097,14,4.877232
89,2.011308,14,5.897233
90,2.649292,6,29.36179
91,2.497759,6,6.628009
92,2.644308,7,7.24502
93,2.380141,9,5.199301
94,2.511141,10,5.190967
95,2.662462,10,6.190975
96,2.915421,8,4.264297
97,2.82441,9,4.989303
98,2.861711,9,5.989308
99,2.84452,9,7.009315
100,2.844987,10,7.337534
101,2.568749,11,5.791696
102,2.604152,14,5.405772
103,2.534816,14,6.405777
104,2.903244,5,4.547499
105,2.928692,6,4.557504
106,2.820493,8,9.278373
107,2.848337,8,5.490016
108,2.388183,11,3.985011
109,1.900689,16,2.88209
110,1.607308,22,3.232924
111,1.598084,21,4.402093
112,1.842391,19,5.290905
113,1.793247,20,5.978688
114,1.782356,20,6.978693
115,1.724807,20,7.998701
116,1.674381,21,8.448927
117,1.707483,21,9.448937
118,1.748129,19,11.34185
119,2.465617,10,9.473864
120,2.511862,10,10.49388
121,2.550908,10,11.60152
122,2.447211,12,10.44634
123,2.456501,12,11.46636
124,2.336887,14,8.550914
125,2.219321,15,9.047493
126,2.107799,17,8.6586
127,2.419797,12,10.48587
128,2.593328,8,7.97672
129,2.514347,8,8.996726
130,2.529619,9,8.966734
131,2.562121,9,9.966741
132,2.478585,10,7.537837
133,2.545814,11,7.936178
134,2.415788,11,8.936188
135,2.804933,6,3.938346
136,2.671707,6,4.978349
137,2.576778,9,4.319571
138,15.50405,10,4.842238
139,2.552504,10,4.900684
140,2.383261,11,6.432719
141,2.274106,14,6.626241
142,2.027908,17,7.06378
143,2.016619,18,5.310342
144,1.875435,19,6.193361
145,1.751345,19,7.217815
146,1.993359,17,7.937823
147,2.70103,8,5.264306

