TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,1.903956,0,0
2,1.916597,0,0
3,2.472377,0,0
4,2.468518,0,0
5,2.375643,0,0
6,2.4098,0,0
7,2.477203,0,0
8,2.468626,0,0
9,2.708008,0,0
10,2.629606,0,0
11,2.709224,0,0
12,2.691576,0,0
13,2.873558,0,0
14,2.887716,0,0
15,3.014633,0,0
16,3.040077,0,0
17,3.031381,0,0
18,2.729305,3,0.3333333
19,2.778238,3,1.153333
20,2.729262,5,1.715999
21,2.545656,8,2.037499
22,2.4551,9,2.715554
23,2.379729,10,3.465998
24,2.360934,11,4.185451
25,2.144448,12,2.742725
26,1.817378,13,2.69515
27,2.01589,12,4.392728
28,2.015898,12,5.472734
29,1.715673,13,4.495162
30,1.773172,13,5.515167
31,1.771378,13,6.515173
32,2.081231,6,14.62508
33,2.477796,3,35.37354
34,2.472952,2,7.130003
35,1.967617,6,9.105593
36,2.166418,4,13.02339
37,2.205793,5,5.620016
38,2.220057,3,8.905041
39,2.325796,3,9.925058
40,2.218944,4,8.235056
41,2.737947,2,7.26005
42,2.77744,2,8.280061
43,2.549126,3,5.090036
44,2.640755,3,6.090041
45,2.99355,1,2.859998
46,2.953524,1,3.879997
47,2.885101,1,4.939996
48,2.984792,1,5.999995
49,2.958746,1,7.019994
50,2.842078,2,4.459997
51,2.73199,3,3.310004
52,2.899318,1,2.919998
53,19.04124,2,2.329998
54,2.799517,2,3.369998
55,2.697553,3,3.039998
56,2.471278,4,3.204998
57,2.41693,5,3.511997
58,2.011088,8,2.007143
59,1.88497,8,3.077144
60,2.389035,5,7.135005
61,2.710103,4,1.686666
62,2.567854,4,2.726665
63,2.450938,5,2.857776
64,2.455565,7,3.161109
65,2.298254,7,4.181108
66,2.386218,8,3.935832
67,2.203989,9,4.883334
68,2.201009,9,5.226674
69,2.191884,9,6.266683
70,1.979516,11,5.825022
71,2.070571,11,6.905031
72,1.994551,12,7.51504
73,1.73497,14,5.943781
74,1.512788,15,6.533784
75,1.662486,14,8.110797
76,2.070913,9,7.718367
77,2.039095,9,8.813377
78,1.985216,11,9.201051
79,2.029092,10,10.22106
80,1.977392,10,11.24108
81,1.797082,12,9.388322
82,1.605333,13,9.901334
83,2.208558,10,8.333391
84,4.029086,10,9.373404
85,2.153103,10,10.37342
86,2.298219,10,11.41343
87,2.265932,11,11.7182
88,2.169655,12,10.16104
89,2.71713,5,8.800054
90,2.738177,5,9.860067
91,4.540514,5,11.05342
92,2.393661,9,9.064367
93,2.320963,11,7.568399
94,2.076281,13,6.025883
95,1.931772,15,5.948006
96,1.828382,16,6.365672
97,2.238959,11,6.594473
98,2.349066,11,7.614476
99,2.272496,11,8.634481
100,2.259239,11,9.65449
101,2.193121,11,10.6745
102,2.196671,11,11.73452
103,2.695021,3,73.00072
104,2.610806,3,46.27039
105,2.409284,6,10.01673
106,2.831864,3,9.466742
107,2.85552,3,10.48676
108,2.629419,7,3.563359
109,2.602987,7,4.563363
110,2.645195,8,4.968025
111,2.407542,11,4.488115
112,2.232423,13,4.770181
113,2.309819,14,5.405855
114,2.495235,8,3.069998
115,2.46096,8,4.089997
116,2.399947,9,4.560003
117,2.172411,9,5.580008
118,2.480653,9,6.640013
119,2.378665,11,5.215014
120,2.468341,11,6.215023
121,2.321136,10,9.707549
122,2.593129,8,6.523357
123,2.453451,9,7.281147
124,2.445088,10,8.153381
125,2.304637,11,8.212715
126,2.42628,11,9.252725
127,2.445559,12,9.962739
128,2.208941,14,7.863393
129,2.158237,15,9.109662
130,2.416161,12,15.33846
131,2.357535,13,5.776488
132,2.2136,15,5.388369
133,2.282495,14,8.757833
134,2.074886,18,6.321381
135,2.131213,17,7.23872
136,2.069338,18,8.081272
137,2.079389,15,6.403057
138,2.086546,17,7.638778
139,2.013625,16,8.187816
140,1.9318,19,8.445371
141,1.846016,20,9.25171
142,1.98906,19,10.05315
143,2.250173,11,14.50942
144,2.321615,11,17.67077
145,2.335545,12,13.22656

