TIme,Kecepatan Rata-Rata,Total Stop,Rata-rata Waiting time
1,2.409145,0,0
2,3.036573,0,0
3,3.446568,0,0
4,3.442531,0,0
5,3.242578,0,0
6,3.462338,0,0
7,3.383581,0,0
8,3.355527,0,0
9,3.471707,0,0
10,3.4209,0,0
11,3.260703,1,0.8799997
12,3.250472,1,1.899999
13,3.167867,2,1.629999
14,3.252894,2,2.649998
15,3.008742,3,3.649997
16,2.885445,5,1.959999
17,2.915454,5,1.123333
18,2.843283,5,2.143332
19,2.775146,8,2.219998
20,2.607113,9,3.519998
21,2.181243,18,2.478729
22,1.998275,22,3.28259
23,1.766783,26,3.21074
24,1.72777,26,4.239242
25,1.605405,27,5.154473
26,1.976394,19,8.801747
27,1.996315,20,12.735
28,1.839769,21,6.178349
29,1.693978,26,5.936909
30,1.568975,27,6.795028
31,1.641264,29,6.001709
32,1.649887,29,7.022552
33,1.592463,30,7.911878
34,2.158716,19,27.29497
35,2.233348,19,7.076363
36,2.218668,19,8.096371
37,2.242086,20,8.823431
38,2.10082,21,9.242248
39,2.088899,23,9.13477
40,2.046885,23,10.10748
41,2.046884,23,11.10134
42,2.638309,11,54.08995
43,2.602493,11,7.722843
44,2.651588,11,8.742854
45,2.431487,16,8.476154
46,2.528174,11,10.76287
47,2.564762,11,11.78289
48,2.503387,12,10.04468
49,2.469976,13,10.16219
50,2.369172,14,10.44344
51,2.467017,12,16.6902
52,2.328894,13,12.79014
53,2.325291,12,7.35254
54,2.211523,16,6.390036
55,2.191785,16,7.454889
56,2.086718,18,7.969359
57,1.842357,21,5.939689
58,2.032981,16,8.544694
59,2.409105,10,5.935738
60,2.32403,12,10.3093
61,2.451673,10,7.958609
62,2.42786,11,8.600045
63,2.253543,13,7.247542
64,2.255621,12,9.112273
65,2.331325,15,6.357823
66,2.086112,15,7.370333
67,2.012019,16,8.178122
68,2.263282,11,11.83577
69,2.441299,9,25.63601
70,2.690696,9,15.55051
71,7.86511,9,10.40731
72,2.458051,10,10.03008
73,2.480463,11,10.12508
74,2.284372,11,11.14509
75,2.391253,11,12.14511
76,2.81526,6,12.2876
77,2.638557,7,9.100078
78,2.577654,9,8.97564
79,2.566232,11,9.273904

